step,lat,lon,alt,snr,load,handovers,allocated_bw,allocation_ratio,demand_MB,throughput_req,queuing_delay_s,propagation_latency_s,transmission_rate_mbps,latency_req_s,beam_capacity
1448,30.75383949279785,-92.40973663330078,9742.931640625,7.091803550720215,0.9991322755813599,133.0,0.053242720663547516,0.028723696246743202,1.8536165952682495,14.5,34.58154296875,0.00833040103316307,0.41649359464645386,0.15000000596046448,0.053242720663547516
1449,30.754337310791016,-92.40708923339844,9744.4560546875,7.096871376037598,0.9962115287780762,133.0,0.23251840472221375,0.12541159987449646,1.8540422916412354,14.5,7.133581638336182,0.008325736969709396,1.8184682130813599,0.15000000596046448,0.23251840472221375
1450,30.754833221435547,-92.40443420410156,9745.98046875,7.101735591888428,0.9912412166595459,133.0,0.5376951098442078,0.28994572162628174,1.8544681072235107,14.5,2.5056259632110596,0.00832127220928669,4.204212665557861,0.15000000596046448,0.5376951098442078
1451,30.755329132080078,-92.40177917480469,9747.50390625,7.1063947677612305,0.9842405319213867,133.0,0.9676855206489563,0.5216931104660034,1.8548942804336548,14.5,0.9382805228233337,0.00831700675189495,7.564549922943115,0.15000000596046448,0.9676855206489563
1452,30.755826950073242,-92.39912414550781,9749.0283203125,7.110848426818848,0.9752369523048401,133.0,1.52088463306427,0.8197422623634338,1.8553205728530884,14.5,0.22509069740772247,0.008312941528856754,11.886262893676758,0.15000000596046448,1.52088463306427
1453,30.756322860717773,-92.39647674560547,9750.5517578125,7.115095615386963,0.9642663598060608,133.0,1.8557469844818115,1.0,1.8557469844818115,14.5,0.0,0.008309075608849525,17.152145385742188,0.15000000596046448,2.1951751708984375
1454,30.756820678710938,-92.3938217163086,9752.076171875,7.11913537979126,0.9513728022575378,133.0,1.8561736345291138,1.0,1.8561736345291138,14.5,0.0,0.008305410854518414,23.341064453125,0.15000000596046448,2.987935781478882
1455,30.75731658935547,-92.39116668701172,9753.599609375,7.122967720031738,0.9366082549095154,133.0,1.8566005229949951,1.0,1.8566005229949951,14.5,0.0,0.008301946334540844,30.428043365478516,0.15000000596046448,3.896049737930298
1456,30.7578125,-92.38851165771484,9755.1240234375,7.126591205596924,0.9200325608253479,133.0,1.8570276498794556,1.0,1.8570276498794556,14.5,0.0,0.008298683911561966,38.38435745239258,0.15000000596046448,4.915918350219727
1457,30.758310317993164,-92.38585662841797,9756.6484375,7.1300048828125,0.9017132520675659,133.0,1.8574548959732056,1.0,1.8574548959732056,14.5,0.0,0.00829562358558178,47.17765426635742,0.15000000596046448,6.043473243713379
1458,30.758806228637695,-92.38320922851562,9758.171875,7.133209228515625,0.8817248940467834,133.0,1.8578823804855347,1.0,1.8578823804855347,14.5,0.0,0.008292765356600285,56.77206039428711,0.15000000596046448,7.27419376373291
1459,30.75930404663086,-92.38055419921875,9759.6962890625,7.136202812194824,0.8601492643356323,133.0,1.8583101034164429,1.0,1.8583101034164429,14.5,0.0,0.008290109224617481,67.12835693359375,0.15000000596046448,8.603124618530273
1460,30.75979995727539,-92.37789916992188,9761.2197265625,7.1389851570129395,0.8370747566223145,133.0,1.8587379455566406,1.0,1.8587379455566406,14.5,0.0,0.008287656120955944,78.2041015625,0.15000000596046448,10.02489185333252
1461,30.76026725769043,-92.37538146972656,9760.9658203125,7.141555309295654,0.010466429404914379,134.0,1.764379620552063,1.0,1.764379620552063,14.5,0.0,0.008285527117550373,474.9761047363281,0.15000000596046448,57.79573440551758
1462,30.760732650756836,-92.37286376953125,9760.7119140625,7.143787384033203,0.01760249212384224,134.0,1.7642676830291748,1.0,1.7642676830291748,14.5,0.0,0.008283581584692001,471.5508117675781,0.15000000596046448,57.375301361083984
1463,30.761199951171875,-92.3703384399414,9760.4580078125,7.14582633972168,0.026542019098997116,134.0,1.7641558647155762,1.0,1.7641558647155762,14.5,0.0,0.008281820453703403,467.25982666015625,0.15000000596046448,56.8495979309082
1464,30.761667251586914,-92.3678207397461,9760.2041015625,7.1476731300354,0.03725124150514603,134.0,1.7640440464019775,1.0,1.7640440464019775,14.5,0.0,0.00828024372458458,462.1194152832031,0.15000000596046448,56.220619201660156
1465,30.76213264465332,-92.36530303955078,9759.9501953125,7.149327278137207,0.04968978837132454,134.0,1.763932228088379,1.0,1.763932228088379,14.5,0.0,0.00827885139733553,456.1488952636719,0.15000000596046448,55.49074172973633
1466,30.76259994506836,-92.36277770996094,9759.6962890625,7.150787830352783,0.06381083279848099,134.0,1.7638205289840698,1.0,1.7638205289840698,14.5,0.0,0.008277643471956253,449.37078857421875,0.15000000596046448,54.6627197265625
1467,30.7630672454834,-92.36026000976562,9759.4423828125,7.152055740356445,0.0795612707734108,134.0,1.7637087106704712,1.0,1.7637087106704712,14.5,0.0,0.008276619017124176,441.8105773925781,0.15000000596046448,53.73966598510742
1468,30.763532638549805,-92.35774230957031,9759.1884765625,7.153130054473877,0.09688194841146469,134.0,1.7635968923568726,1.0,1.7635968923568726,14.5,0.0,0.008275779895484447,433.4966735839844,0.15000000596046448,52.725059509277344
1469,30.763999938964844,-92.35521697998047,9758.93359375,7.154011249542236,0.11570782959461212,134.0,1.7634851932525635,1.0,1.7634851932525635,14.5,0.0,0.008275124244391918,424.4602355957031,0.15000000596046448,51.62271499633789
1470,30.764467239379883,-92.35269927978516,9758.6796875,7.154698848724365,0.13596829771995544,134.0,1.7633734941482544,1.0,1.7633734941482544,14.5,0.0,0.008274653926491737,414.7352294921875,0.15000000596046448,50.436763763427734
1471,30.76493263244629,-92.35018157958984,9758.42578125,7.155192852020264,0.15758739411830902,134.0,1.7632616758346558,1.0,1.7632616758346558,14.5,0.0,0.00827436801046133,404.3580627441406,0.15000000596046448,49.171661376953125
1472,30.765399932861328,-92.34765625,9758.171875,7.155493259429932,0.1804841011762619,134.0,1.7631499767303467,1.0,1.7631499767303467,14.5,0.0,0.008274266496300697,393.36761474609375,0.15000000596046448,47.83214569091797
1473,30.765867233276367,-92.34513854980469,9757.91796875,7.155600070953369,0.2045726776123047,134.0,1.7630382776260376,1.0,1.7630382776260376,14.5,0.0,0.008274348452687263,381.80511474609375,0.15000000596046448,46.42324447631836
1474,30.766332626342773,-92.34262084960938,9757.6640625,7.155513286590576,0.2297629415988922,134.0,1.7629265785217285,1.0,1.7629265785217285,14.5,0.0,0.008274615742266178,369.71380615234375,0.15000000596046448,44.950225830078125
1475,30.766799926757812,-92.34010314941406,9757.41015625,7.155232906341553,0.9722922444343567,135.0,1.6168920993804932,0.9172216653823853,1.7628148794174194,14.5,0.08777504414319992,0.008275067433714867,13.299714088439941,0.15000000596046448,1.6168920993804932
1476,30.76726722717285,-92.33757781982422,9757.15625,7.154759407043457,0.9814345836639404,135.0,1.0833204984664917,0.6145790815353394,1.7627032995224,14.5,0.6099001169204712,0.008275702595710754,8.911396980285645,0.15000000596046448,1.0833204984664917
1477,30.767732620239258,-92.3350601196289,9756.90234375,7.154092311859131,0.9887791872024536,135.0,0.6547086834907532,0.3714466094970703,1.7625916004180908,14.5,1.645581603050232,0.008276522159576416,5.3859758377075195,0.15000000596046448,0.6547086834907532
1478,30.768199920654297,-92.3325424194336,9756.6484375,7.153232097625732,0.994299054145813,135.0,0.33261609077453613,0.1887204796075821,1.7624800205230713,14.5,4.180205821990967,0.008277526125311852,2.7364470958709717,0.15000000596046448,0.33261609077453613
1479,30.768667221069336,-92.33001708984375,9756.3935546875,7.1521782875061035,0.9979739189147949,135.0,0.11820399016141891,0.0670711025595665,1.7623683214187622,14.5,13.52482795715332,0.00827871449291706,0.9725310206413269,0.15000000596046448,0.11820399016141891
1480,30.769132614135742,-92.32749938964844,9756.1396484375,7.150932312011719,0.9997903108596802,135.0,0.012231494300067425,0.006940812803804874,1.7622567415237427,14.5,139.10923767089844,0.008280085399746895,0.10064178705215454,0.15000000596046448,0.012231494300067425
1481,30.76959991455078,-92.32498168945312,9755.8857421875,7.1494927406311035,0.9997419714927673,135.0,0.015052725560963154,0.008542273193597794,1.7621451616287231,14.5,112.84034729003906,0.008281641639769077,0.12386296689510345,0.15000000596046448,0.015052725560963154
1482,30.77006721496582,-92.32245635986328,9755.6318359375,7.147861480712891,0.9978293180465698,135.0,0.12661583721637726,0.07185779511928558,1.7620335817337036,14.5,12.556737899780273,0.008283380419015884,1.0419379472732544,0.15000000596046448,0.12661583721637726
1483,30.770532608032227,-92.31993865966797,9755.3779296875,7.146037578582764,0.9940598607063293,135.0,0.3464634418487549,0.19663947820663452,1.761922001838684,14.5,3.9714436531066895,0.008285303600132465,2.8512725830078125,0.15000000596046448,0.3464634418487549
1484,30.770999908447266,-92.31742095947266,9755.1240234375,7.144021511077881,0.9884480237960815,135.0,0.6737344861030579,0.38241031765937805,1.7618104219436646,14.5,1.569826364517212,0.008287409320473671,5.544949531555176,0.15000000596046448,0.6737344861030579
1485,30.771467208862305,-92.31490325927734,9754.8701171875,7.141814231872559,0.9810150861740112,135.0,1.1071677207946777,0.6284658908843994,1.761698842048645,14.5,0.5746065974235535,0.008289698511362076,9.11275577545166,0.15000000596046448,1.1071677207946777
1486,30.77193260192871,-92.3123779296875,9754.6162109375,7.139415264129639,0.9717891216278076,135.0,1.6451066732406616,0.9338774681091309,1.761587381362915,14.5,0.0688154473900795,0.008292170241475105,13.54122257232666,0.15000000596046448,1.6451066732406616
1487,30.77239990234375,-92.30986022949219,9754.3623046875,7.136825084686279,0.96080482006073,135.0,1.7614758014678955,1.0,1.7614758014678955,14.5,0.0,0.008294825442135334,18.813676834106445,0.15000000596046448,2.285506010055542
1488,30.77286720275879,-92.30734252929688,9754.1083984375,7.134044647216797,0.9481035470962524,135.0,1.7613643407821655,1.0,1.7613643407821655,14.5,0.0,0.008297663182020187,24.91030502319336,0.15000000596046448,3.025939464569092
1489,30.773332595825195,-92.30481719970703,9753.853515625,7.131073951721191,0.6349575519561768,136.0,1.7612528800964355,1.0,1.7612528800964355,14.5,0.0,0.00830068252980709,175.22036743164062,0.15000000596046448,21.283267974853516
1490,30.773799896240234,-92.30229949951172,9753.599609375,7.127913475036621,0.6053297519683838,136.0,1.7611414194107056,1.0,1.7611414194107056,14.5,0.0,0.008303884416818619,189.4417266845703,0.15000000596046448,23.009218215942383
1491,30.77429962158203,-92.29959869384766,9753.599609375,7.124563217163086,0.5753113031387329,136.0,1.8867205381393433,1.0,1.8867205381393433,14.5,0.0,0.008307515643537045,203.85057067871094,0.15000000596046448,26.524763107299805
1492,30.774799346923828,-92.2968978881836,9753.599609375,7.120766639709473,0.5428440570831299,136.0,1.8865036964416504,1.0,1.8865036964416504,14.5,0.0,0.00831135455518961,219.4348602294922,0.15000000596046448,28.549287796020508
1493,30.775299072265625,-92.29419708251953,9753.599609375,7.116753578186035,0.5101973414421082,136.0,1.8862868547439575,1.0,1.8862868547439575,14.5,0.0,0.008315401151776314,235.10528564453125,0.15000000596046448,30.584552764892578
1494,30.775800704956055,-92.29149627685547,9753.599609375,7.112525463104248,0.4775107502937317,136.0,1.8860700130462646,1.0,1.8860700130462646,14.5,0.0,0.008319656364619732,250.7948455810547,0.15000000596046448,32.6218376159668
1495,30.77630043029785,-92.28880310058594,9753.599609375,7.108082294464111,0.4449240267276764,136.0,1.8858532905578613,1.0,1.8858532905578613,14.5,0.0,0.00832411739975214,266.43646240234375,0.15000000596046448,34.65242004394531
1496,30.77680015563965,-92.28610229492188,9753.599609375,7.1034255027771,0.4125763773918152,136.0,1.8856366872787476,1.0,1.8856366872787476,14.5,0.0,0.008328786119818687,281.9633483886719,0.15000000596046448,36.6676139831543
1497,30.777299880981445,-92.28340148925781,9753.599609375,7.098555564880371,0.38060587644577026,136.0,1.8854199647903442,1.0,1.8854199647903442,14.5,0.0,0.008333660662174225,297.3091735839844,0.15000000596046448,38.65880584716797
1498,30.777799606323242,-92.28070068359375,9753.599609375,7.093472957611084,0.3491489291191101,136.0,1.8852033615112305,1.0,1.8852033615112305,14.5,0.0,0.008338741958141327,312.40850830078125,0.15000000596046448,40.617488861083984
1499,30.77829933166504,-92.27799987792969,9753.599609375,7.088179111480713,0.31833964586257935,136.0,1.8849868774414062,1.0,1.8849868774414062,14.5,0.0,0.008344028145074844,327.19696044921875,0.15000000596046448,42.535308837890625
1500,30.778799057006836,-92.27529907226562,9753.599609375,7.082674026489258,0.28830936551094055,136.0,1.884770393371582,1.0,1.884770393371582,14.5,0.0,0.008349520154297352,341.61151123046875,0.15000000596046448,44.404083251953125
1501,30.779300689697266,-92.27259826660156,9753.599609375,7.076959609985352,0.2591859698295593,136.0,1.8845539093017578,1.0,1.8845539093017578,14.5,0.0,0.0083552161231637,355.5907287597656,0.15000000596046448,46.21585464477539
1502,30.779800415039062,-92.2698974609375,9753.599609375,7.071036338806152,0.2310933619737625,136.0,2.9239718914031982,1.0,2.9239718914031982,22.5,0.0,0.00836111605167389,369.0751953125,0.15000000596046448,47.96290969848633
1503,30.78030014038086,-92.26719665527344,9753.599609375,7.064904689788818,0.35533756017684937,137.0,2.9236361980438232,1.0,2.9236361980438232,22.5,0.0,0.008367219939827919,309.43798828125,0.15000000596046448,40.20818328857422
1504,30.780799865722656,-92.2645034790039,9753.599609375,7.058566093444824,0.3868843913078308,137.0,2.9233005046844482,1.0,2.9233005046844482,22.5,0.0,0.008373526856303215,294.2955017089844,0.15000000596046448,38.23618698120117
1505,30.781299591064453,-92.26180267333984,9753.599609375,7.052021503448486,0.4189099073410034,137.0,2.9229650497436523,1.0,2.9229650497436523,22.5,0.0,0.008380035869777203,278.9232482910156,0.15000000596046448,36.23479461669922
1506,30.78179931640625,-92.25910186767578,9753.599609375,7.045271873474121,0.4512774348258972,137.0,2.9226295948028564,1.0,2.9226295948028564,22.5,0.0,0.008386747911572456,263.3868408203125,0.15000000596046448,34.21253967285156
1507,30.78230094909668,-92.25640106201172,9753.599609375,7.038318157196045,0.48384889960289,137.0,2.9222941398620605,1.0,2.9222941398620605,22.5,0.0,0.008393660187721252,247.75253295898438,0.15000000596046448,32.17803192138672
1508,30.782800674438477,-92.25370025634766,9753.599609375,7.031161785125732,0.5164854526519775,137.0,2.9219586849212646,1.0,2.9219586849212646,22.5,0.0,0.00840077456086874,232.0869903564453,0.15000000596046448,30.139938354492188
1509,30.783300399780273,-92.2509994506836,9753.599609375,7.023803234100342,0.5490480065345764,137.0,2.921623468399048,1.0,2.921623468399048,22.5,0.0,0.008408088237047195,216.4569549560547,0.15000000596046448,28.10692024230957
1510,30.78380012512207,-92.24829864501953,9753.599609375,7.016243934631348,0.5813979506492615,137.0,2.921288251876831,1.0,2.921288251876831,22.5,0.0,0.008415602147579193,200.92898559570312,0.15000000596046448,26.08761978149414
1511,30.784299850463867,-92.24559783935547,9753.599609375,7.008485317230225,0.6133975982666016,137.0,2.9209530353546143,1.0,2.9209530353546143,22.5,0.0,0.008423315361142159,185.5691375732422,0.15000000596046448,24.09061050415039
1512,30.784799575805664,-92.2428970336914,9753.599609375,7.000528335571289,0.6449108719825745,137.0,2.9206180572509766,1.0,2.9206180572509766,22.5,0.0,0.008431226946413517,170.44276428222656,0.15000000596046448,22.124364852905273
1513,30.78529930114746,-92.24019622802734,9753.599609375,6.992373466491699,0.6758038401603699,137.0,2.920283079147339,1.0,2.920283079147339,22.5,0.0,0.008439336903393269,155.61416625976562,0.15000000596046448,20.19721794128418
1514,30.78580093383789,-92.23750305175781,9753.599609375,6.984023094177246,0.7059451937675476,137.0,2.919948101043701,1.0,2.919948101043701,22.5,0.0,0.008447644300758839,141.1463165283203,0.15000000596046448,18.31732940673828
1515,30.786300659179688,-92.23480224609375,9753.599609375,6.975477695465088,0.7352070212364197,137.0,2.9196133613586426,1.0,2.9196133613586426,22.5,0.0,0.008456147275865078,127.10063934326172,0.15000000596046448,16.492652893066406
1516,30.786800384521484,-92.23210144042969,9753.599609375,6.966738700866699,1.0,138.0,3.8347187114595727e-07,1.3135844767475646e-07,2.919278383255005,22.5,7901780.0,0.008464846760034561,2.955564923468046e-06,0.15000000596046448,3.8347187114595727e-07
1517,30.78730010986328,-92.22940063476562,9753.599609375,6.957807540893555,0.9989421367645264,138.0,0.06587252020835876,0.022567246109247208,2.9189438819885254,22.5,44.95122528076172,0.008473741821944714,0.5077630281448364,0.15000000596046448,0.06587252020835876
1518,30.787799835205078,-92.22669982910156,9753.599609375,6.948685169219971,0.9957634210586548,138.0,0.2637852728366852,0.0903804749250412,2.918609142303467,22.5,10.44404125213623,0.00848283153027296,2.0335607528686523,0.15000000596046448,0.2637852728366852
1519,30.788299560546875,-92.2239990234375,9753.599609375,6.93937349319458,0.990477979183197,138.0,0.5928068161010742,0.20313605666160583,2.9182746410369873,22.5,4.070341110229492,0.008492114953696728,4.570561408996582,0.15000000596046448,0.5928068161010742
1520,30.788799285888672,-92.22129821777344,9753.599609375,6.929872989654541,0.9831091165542603,138.0,1.0514488220214844,0.3603394329547882,2.917940139770508,22.5,1.8417116403579712,0.00850159116089344,8.107637405395508,0.15000000596046448,1.0514488220214844
1521,30.7893009185791,-92.21859741210938,9753.599609375,6.920185565948486,0.9736887216567993,138.0,1.6376739740371704,0.5613074898719788,2.9176056385040283,22.5,0.8107621073722839,0.008511260151863098,12.62941837310791,0.15000000596046448,1.6376739740371704
1522,30.7898006439209,-92.21589660644531,9753.599609375,6.910312175750732,0.9622575640678406,138.0,2.3489043712615967,0.8051716685295105,2.917271375656128,22.5,0.2509850561618805,0.008521120995283127,18.116363525390625,0.15000000596046448,2.3489043712615967
1523,30.7902774810791,-92.21331787109375,9753.599609375,6.900254726409912,0.9488649368286133,138.0,2.78764271736145,1.0,2.78764271736145,22.5,0.0,0.008530723862349987,24.54483985900879,0.15000000596046448,3.0409884452819824
1524,30.790752410888672,-92.21073913574219,9753.599609375,6.890471935272217,0.9342857599258423,138.0,2.7879555225372314,1.0,2.7879555225372314,22.5,0.0,0.00854050274938345,31.54282569885254,0.15000000596046448,3.908444404602051
1525,30.791229248046875,-92.20816040039062,9753.599609375,6.880521297454834,0.9180209636688232,138.0,2.788268566131592,1.0,2.788268566131592,22.5,0.0,0.00855045672506094,39.349945068359375,0.15000000596046448,4.8763651847839355
1526,30.791706085205078,-92.20558166503906,9753.599609375,6.87040376663208,0.900132954120636,138.0,2.7885818481445312,1.0,2.7885818481445312,22.5,0.0,0.008560585789382458,47.936187744140625,0.15000000596046448,5.941065311431885
1527,30.79218292236328,-92.2030029296875,9753.599609375,6.8601202964782715,0.8806906342506409,138.0,2.7888948917388916,1.0,2.7888948917388916,22.5,0.0,0.008570889011025429,57.26850509643555,0.15000000596046448,7.098482131958008
1528,30.792659759521484,-92.2004165649414,9753.599609375,6.849672317504883,0.8597688674926758,138.0,2.789208173751831,1.0,2.789208173751831,22.5,0.0,0.008581365458667278,67.3109359741211,0.15000000596046448,8.34418773651123
1529,30.793136596679688,-92.19783782958984,9753.599609375,6.839061260223389,0.23671194911003113,139.0,2.7895214557647705,1.0,2.7895214557647705,22.5,0.0,0.008592016063630581,366.3782653808594,0.15000000596046448,45.42311477661133
1530,30.79361343383789,-92.19525909423828,9753.599609375,6.8282880783081055,0.21075083315372467,139.0,2.789834976196289,1.0,2.789834976196289,22.5,0.0,0.008602838963270187,378.839599609375,0.15000000596046448,46.973331451416016
1531,30.794090270996094,-92.19268035888672,9753.599609375,6.81735372543335,0.1859099417924881,139.0,2.7901484966278076,1.0,2.7901484966278076,22.5,0.0,0.008613834157586098,390.7632141113281,0.15000000596046448,48.457218170166016
1532,30.794567108154297,-92.19010162353516,9753.599609375,6.806259632110596,0.16228614747524261,139.0,2.728451728820801,1.0,2.728451728820801,22.0,0.0,0.008625000715255737,402.1026611328125,0.0,49.86898422241211
1533,30.7950439453125,-92.1875228881836,9753.599609375,6.79500675201416,0.13997164368629456,139.0,2.852792978286743,1.0,2.852792978286743,23.0,0.0,0.008636338636279106,412.8135986328125,0.15000000596046448,51.20311737060547
1534,30.795520782470703,-92.1849365234375,9753.599609375,6.783596992492676,0.11905355006456375,139.0,2.8531136512756348,1.0,2.8531136512756348,23.0,0.0,0.008647846058011055,422.85430908203125,0.15000000596046448,52.45440673828125
1535,30.795997619628906,-92.18235778808594,9753.599609375,6.772030830383301,0.09961365908384323,139.0,2.8534343242645264,1.0,2.8534343242645264,23.0,0.0,0.008659522980451584,432.1854553222656,0.15000000596046448,53.61794662475586
1536,30.796472549438477,-92.17977905273438,9753.599609375,6.760310173034668,0.08172803372144699,139.0,2.853755235671997,1.0,2.853755235671997,23.0,0.0,0.008671369403600693,440.7705383300781,0.15000000596046448,54.68918228149414
1537,30.79694938659668,-92.17720031738281,9753.599609375,6.7484354972839355,0.0654667317867279,139.0,2.8540761470794678,1.0,2.8540761470794678,23.0,0.0,0.008683384396135807,448.5759582519531,0.15000000596046448,55.663909912109375
1538,30.797426223754883,-92.17462158203125,9753.599609375,6.7364091873168945,0.05089355632662773,139.0,2.8543970584869385,1.0,2.8543970584869385,23.0,0.0,0.008695567026734352,455.57110595703125,0.15000000596046448,56.53829574584961
1539,30.797903060913086,-92.17204284667969,9753.599609375,6.724231243133545,0.03806575760245323,139.0,2.854717969894409,1.0,2.854717969894409,23.0,0.0,0.008707917295396328,461.7284240722656,0.15000000596046448,57.30889129638672
1540,30.79837989807129,-92.1694564819336,9753.599609375,6.711904048919678,0.027033837512135506,139.0,2.855039119720459,1.0,2.855039119720459,23.0,0.0,0.008720433339476585,467.02374267578125,0.15000000596046448,57.972660064697266
1541,30.798856735229492,-92.16687774658203,9753.599609375,6.699428081512451,0.017841335386037827,139.0,2.855360507965088,1.0,2.855360507965088,23.0,0.0,0.008733116090297699,471.4361572265625,0.15000000596046448,58.52696228027344
1542,30.799333572387695,-92.16429901123047,9753.599609375,6.686805725097656,0.01052465382963419,139.0,2.8556816577911377,1.0,2.8556816577911377,23.0,0.0,0.008745962753891945,474.94818115234375,0.15000000596046448,58.969600677490234
1543,30.7998104095459,-92.1617202758789,9753.599609375,6.674036979675293,0.021184533834457397,140.0,2.8560030460357666,1.0,2.8560030460357666,23.0,0.0,0.008758975192904472,469.8314208984375,0.15000000596046448,58.34086990356445
1544,30.8002872467041,-92.15914154052734,9753.599609375,6.661123752593994,0.031099040061235428,140.0,2.8563244342803955,1.0,2.8563244342803955,23.0,0.0,0.008772150613367558,465.07244873046875,0.15000000596046448,57.75642776489258
1545,30.800764083862305,-92.15656280517578,9753.599609375,6.648067951202393,0.04284113645553589,140.0,2.8566460609436035,1.0,2.8566460609436035,23.0,0.0,0.008785489946603775,459.4362487792969,0.15000000596046448,57.06290054321289
1546,30.801240921020508,-92.15397644042969,9753.599609375,6.6348700523376465,0.05636569857597351,140.0,2.8569674491882324,1.0,2.8569674491882324,23.0,0.0,0.008798991329967976,452.9444580078125,0.15000000596046448,56.262939453125
1547,30.801715850830078,-92.15139770507812,9753.599609375,6.6215314865112305,0.07162062078714371,140.0,2.8572893142700195,1.0,2.8572893142700195,23.0,0.0,0.008812655694782734,445.6221008300781,0.15000000596046448,55.359619140625
1548,30.80219268798828,-92.14881896972656,9753.599609375,6.608054161071777,0.08854702115058899,140.0,2.8576109409332275,1.0,2.8576109409332275,23.0,0.0,0.008826480247080326,437.4974365234375,0.15000000596046448,54.35641098022461
1549,30.802669525146484,-92.146240234375,9753.599609375,6.5944390296936035,0.10707946866750717,140.0,2.8579328060150146,1.0,2.8579328060150146,23.0,0.0,0.008840464986860752,428.60186767578125,0.15000000596046448,53.25718688964844
1550,30.803146362304688,-92.14366149902344,9753.599609375,6.580687522888184,0.12714624404907227,140.0,2.8582546710968018,1.0,2.8582546710968018,23.0,0.0,0.008854609914124012,418.96978759765625,0.15000000596046448,52.06618881225586
1551,30.80362319946289,-92.14108276367188,9753.599609375,6.566800594329834,0.14866960048675537,140.0,2.858576536178589,1.0,2.858576536178589,23.0,0.0,0.008868914097547531,408.6385803222656,0.15000000596046448,50.78803253173828
1552,30.804100036621094,-92.13849639892578,9753.599609375,6.552780628204346,0.17156603932380676,140.0,2.858898639678955,1.0,2.858898639678955,23.0,0.0,0.008883376605808735,397.6482849121094,0.15000000596046448,49.42765808105469
1553,30.804555892944336,-92.13602447509766,9758.6796875,6.538628101348877,0.19574669003486633,140.0,2.7410943508148193,1.0,2.7410943508148193,23.0,0.0,0.008897359482944012,386.0415954589844,0.15000000596046448,46.007667541503906
1554,30.80501365661621,-92.13355255126953,9763.759765625,6.524966716766357,0.22004717588424683,140.0,2.7415647506713867,1.0,2.7415647506713867,23.0,0.0,0.008911487646400928,374.3773498535156,0.15000000596046448,44.625205993652344
1555,30.805469512939453,-92.1310806274414,9768.83984375,6.511185169219971,0.24535644054412842,140.0,2.742035150527954,1.0,2.742035150527954,23.0,0.0,0.008925761096179485,362.2289123535156,0.15000000596046448,43.184539794921875
1556,30.805927276611328,-92.12860870361328,9773.919921875,6.497284889221191,0.271584153175354,140.0,2.7425057888031006,1.0,2.7425057888031006,23.0,0.0,0.008940177969634533,349.6396179199219,0.15000000596046448,41.69081115722656
1557,30.80638313293457,-92.12613677978516,9779.0,6.284111499786377,0.9312701225280762,141.0,2.742976665496826,1.0,2.742976665496826,23.0,0.0,0.009130810387432575,32.9903450012207,0.15000000596046448,3.9344239234924316
1558,30.806840896606445,-92.1236572265625,9784.080078125,6.3000030517578125,0.9456524848937988,141.0,2.743447780609131,1.0,2.743447780609131,23.0,0.0,0.009114217013120651,26.08680534362793,0.15000000596046448,3.111642837524414
1559,30.807296752929688,-92.12118530273438,9789.16015625,6.315803050994873,0.9584358930587769,141.0,2.3801424503326416,0.867424488067627,2.7439188957214355,23.0,0.1458696871995926,0.009097750298678875,19.950763702392578,0.15000000596046448,2.3801424503326416
1560,30.80775260925293,-92.11871337890625,9794.240234375,6.331509113311768,0.9695736169815063,141.0,1.742648959159851,0.6349858045578003,2.7443902492523193,23.0,0.5487237572669983,0.00908141303807497,14.604673385620117,0.15000000596046448,1.742648959159851
1561,30.808210372924805,-92.11624145507812,9799.3203125,6.347121238708496,0.9790246486663818,141.0,1.2015533447265625,0.43774640560150146,2.7448618412017822,23.0,1.226287603378296,0.009065205231308937,10.068166732788086,0.15000000596046448,1.2015533447265625
1562,30.808666229248047,-92.11376953125,9804.400390625,6.362637042999268,0.9867542386054993,141.0,0.7589032053947449,0.27643388509750366,2.745333671569824,23.0,2.499448776245117,0.009049126878380775,6.3579792976379395,0.15000000596046448,0.7589032053947449
1563,30.809123992919922,-92.11128997802734,9809.48046875,6.378056049346924,0.9927335977554321,141.0,0.41639381647109985,0.15164723992347717,2.745805501937866,23.0,5.342861175537109,0.009033179841935635,3.487886428833008,0.15000000596046448,0.41639381647109985
1564,30.809579849243164,-92.10881805419922,9814.5595703125,6.393376350402832,0.15090586245059967,142.0,2.746277332305908,1.0,2.746277332305908,23.0,0.0,0.00901736505329609,407.565185546875,0.15000000596046448,48.66465377807617
1565,30.81003761291504,-92.1063461303711,9819.6396484375,6.408596992492676,0.17300565540790558,142.0,2.7467496395111084,1.0,2.7467496395111084,23.0,0.0,0.009001682512462139,396.957275390625,0.15000000596046448,47.406185150146484
1566,30.81049346923828,-92.10387420654297,9824.7197265625,6.4237165451049805,0.1962871104478836,142.0,2.7472219467163086,1.0,2.7472219467163086,23.0,0.0,0.008986132219433784,385.7821960449219,0.15000000596046448,46.07953643798828
1567,30.810949325561523,-92.10140228271484,9829.7998046875,6.438733100891113,0.22066693007946014,142.0,2.747694492340088,1.0,2.747694492340088,23.0,0.0,0.008970716968178749,374.0798645019531,0.15000000596046448,44.68944549560547
1568,30.8114070892334,-92.09893035888672,9834.8798828125,6.453646183013916,0.24605780839920044,142.0,2.7481672763824463,1.0,2.7481672763824463,23.0,0.0,0.008955436758697033,361.8922424316406,0.15000000596046448,43.24088668823242
