step,lat,lon,alt,snr,load,handovers,allocated_bw,allocation_ratio,demand_MB,throughput_req,queuing_delay_s,propagation_latency_s,transmission_rate_mbps,latency_req_s,beam_capacity,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29
1505,30.781299591064453,-92.26180267333984,9753.599609375,7.052021503448486,0.4189099073410034,611.0,2.9229650497436523,1.0,2.9229650497436523,22.5,0.0,0.008380035869777203,278.9232482910156,0.15000000596046448,36.23479461669922,2.0520215034484863,0.29323694109916687,54.35219192504883,2.9229650497436523,1.0,0.0,418.3848571777344,0.10000000149011612,38.414119720458984,2.9323694705963135,1.3807249069213867,-2.9479784965515137,0.0,0.5
1506,30.78179931640625,-92.25910186767578,9753.599609375,7.045271873474121,0.4512774348258972,611.0,2.9226295948028564,1.0,2.9226295948028564,22.5,0.0,0.008386747911572456,263.3868408203125,0.15000000596046448,34.21253967285156,2.045271873474121,0.315894216299057,51.318809509277344,2.9226295948028564,1.0,0.0,395.08026123046875,0.10000000149011612,35.10749435424805,3.1589419841766357,1.3793442249298096,-2.954728126525879,0.0,0.5
1507,30.78230094909668,-92.25640106201172,9753.599609375,7.038318157196045,0.48384889960289,611.0,2.9222941398620605,1.0,2.9222941398620605,22.5,0.0,0.008393660187721252,247.75253295898438,0.15000000596046448,32.17803192138672,2.038318395614624,0.3386942148208618,48.267051696777344,2.9222941398620605,1.0,0.0,371.6287841796875,0.10000000149011612,31.919279098510742,3.386942148208618,1.3779226541519165,-2.961681604385376,0.0,0.5
1508,30.782800674438477,-92.25370025634766,9753.599609375,7.031161785125732,0.5164854526519775,611.0,2.9219586849212646,1.0,2.9219586849212646,22.5,0.0,0.00840077456086874,232.0869903564453,0.15000000596046448,30.139938354492188,2.0311617851257324,0.3615398108959198,45.20990753173828,2.9219586849212646,1.0,0.0,348.1304931640625,0.10000000149011612,28.864727020263672,3.6153979301452637,1.3764604330062866,-2.9688382148742676,0.0,0.5
1509,30.783300399780273,-92.2509994506836,9753.599609375,7.023803234100342,0.5490480065345764,611.0,2.921623468399048,1.0,2.921623468399048,22.5,0.0,0.008408088237047195,216.4569549560547,0.15000000596046448,28.10692024230957,2.023803234100342,0.38433361053466797,42.16038131713867,2.921623468399048,1.0,0.0,324.6854248046875,0.10000000149011612,25.956729888916016,3.8433361053466797,1.3749580383300781,-2.976196765899658,0.0,0.5
1510,30.78380012512207,-92.24829864501953,9753.599609375,7.016243934631348,0.5813979506492615,611.0,2.921288251876831,1.0,2.921288251876831,22.5,0.0,0.008415602147579193,200.92898559570312,0.15000000596046448,26.08761978149414,2.0162441730499268,0.406978577375412,39.131431579589844,2.921288251876831,1.0,0.0,301.3934631347656,0.10000000149011612,23.20577621459961,4.0697855949401855,1.3734157085418701,-2.9837558269500732,0.0,0.5
1511,30.784299850463867,-92.24559783935547,9753.599609375,7.008485317230225,0.6133975982666016,611.0,2.9209530353546143,1.0,2.9209530353546143,22.5,0.0,0.008423315361142159,185.5691375732422,0.15000000596046448,24.09061050415039,2.0084853172302246,0.42937833070755005,36.13591766357422,2.9209530353546143,1.0,0.0,278.35369873046875,0.10000000149011612,20.619937896728516,4.293783187866211,1.3718335628509521,-2.9915146827697754,0.0,0.5
1512,30.784799575805664,-92.2428970336914,9753.599609375,7.000528335571289,0.6449108719825745,611.0,2.9206180572509766,1.0,2.9206180572509766,22.5,0.0,0.008431226946413517,170.44276428222656,0.15000000596046448,22.124364852905273,2.00052809715271,0.4514376223087311,33.186546325683594,2.9206180572509766,1.0,0.0,255.66415405273438,0.10000000149011612,18.204891204833984,4.514376163482666,1.370212197303772,-2.99947190284729,0.0,0.5
1513,30.78529930114746,-92.24019622802734,9753.599609375,6.992373466491699,0.6758038401603699,611.0,2.920283079147339,1.0,2.920283079147339,22.5,0.0,0.008439336903393269,155.61416625976562,0.15000000596046448,20.19721794128418,1.9923737049102783,0.4730626940727234,30.295825958251953,2.920283079147339,1.0,0.0,233.42123413085938,0.10000000149011612,15.964001655578613,4.730627059936523,1.3685518503189087,-3.0076262950897217,0.0,0.5
1514,30.78580093383789,-92.23750305175781,9753.599609375,6.984023094177246,0.7059451937675476,611.0,2.919948101043701,1.0,2.919948101043701,22.5,0.0,0.008447644300758839,141.1463165283203,0.15000000596046448,18.31732940673828,1.9840232133865356,0.4941616356372833,27.475994110107422,2.919948101043701,1.0,0.0,211.71946716308594,0.10000000149011612,13.898411750793457,4.941616535186768,1.366852879524231,-3.015976905822754,0.0,0.5
1515,30.786300659179688,-92.23480224609375,9753.599609375,6.975477695465088,0.7352070212364197,611.0,2.9196133613586426,1.0,2.9196133613586426,22.5,0.0,0.008456147275865078,127.10063934326172,0.15000000596046448,16.492652893066406,1.9754778146743774,0.5146449208259583,24.73897933959961,2.9196133613586426,1.0,0.0,190.6509552001953,0.10000000149011612,12.007189750671387,5.146449089050293,1.3651154041290283,-3.024522304534912,0.0,0.5
1516,30.786800384521484,-92.23210144042969,9753.599609375,6.966738700866699,1.0,612.0,3.8347187114595727e-07,1.3135844767475646e-07,2.919278383255005,22.5,7901780.0,0.008464846760034561,2.955564923468046e-06,0.15000000596046448,3.8347187114595727e-07,1.9667388200759888,0.699999988079071,5.752078209297906e-07,1.7256235196327907e-07,5.911130074309767e-08,4741068.0,4.433347385202069e-06,0.10000000149011612,1.7256235196327907e-07,7.0,1.363340139389038,-3.0332610607147217,474106.8125,0.5
1517,30.78730010986328,-92.22940063476562,9753.599609375,6.957807540893555,0.9989421367645264,612.0,0.06587252020835876,0.022567246109247208,2.9189438819885254,22.5,44.95122528076172,0.008473741821944714,0.5077630281448364,0.15000000596046448,0.06587252020835876,1.9578076601028442,0.6992595195770264,0.09880878776311874,0.029715802520513535,0.010180327109992504,26.970733642578125,0.7616445422172546,0.10000000149011612,0.029715802520513535,6.992595195770264,1.3615270853042603,-3.0421924591064453,2.697073459625244,0.5
1518,30.787799835205078,-92.22669982910156,9753.599609375,6.948685169219971,0.9957634210586548,612.0,0.2637852728366852,0.0903804749250412,2.918609142303467,22.5,10.44404125213623,0.00848283153027296,2.0335607528686523,0.15000000596046448,0.2637852728366852,1.9486852884292603,0.6970344185829163,0.39567792415618896,0.11987680196762085,0.0410732626914978,6.266424655914307,3.0503411293029785,0.10000000149011612,0.11987680196762085,6.970344066619873,1.3596768379211426,-3.05131459236145,0.6266424655914307,0.5
1519,30.788299560546875,-92.2239990234375,9753.599609375,6.93937349319458,0.990477979183197,612.0,0.5928068161010742,0.20313605666160583,2.9182746410369873,22.5,4.070341110229492,0.008492114953696728,4.570561408996582,0.15000000596046448,0.5928068161010742,1.939373254776001,0.6933345794677734,0.8892101645469666,0.2726899981498718,0.09344220161437988,2.442204475402832,6.855841636657715,0.10000000149011612,0.2726899981498718,6.933345794677734,1.3577896356582642,-3.060626745223999,0.24422046542167664,0.5
1520,30.788799285888672,-92.22129821777344,9753.599609375,6.929872989654541,0.9831091165542603,612.0,1.0514488220214844,0.3603394329547882,2.917940139770508,22.5,1.8417116403579712,0.00850159116089344,8.107637405395508,0.15000000596046448,1.0514488220214844,1.9298728704452515,0.6881763339042664,1.5771733522415161,0.491799920797348,0.16854353249073029,1.1050269603729248,12.161456108093262,0.10000000149011612,0.491799920797348,6.881763458251953,1.3558658361434937,-3.070127010345459,0.1105026975274086,0.5
1521,30.7893009185791,-92.21859741210938,9753.599609375,6.920185565948486,0.9736887216567993,612.0,1.6376739740371704,0.5613074898719788,2.9176056385040283,22.5,0.8107621073722839,0.008511260151863098,12.62941837310791,0.15000000596046448,1.6376739740371704,1.9201854467391968,0.6815820932388306,2.4565110206604004,0.7821970582008362,0.2680955231189728,0.4864572584629059,18.944128036499023,0.10000000149011612,0.7821970582008362,6.815821170806885,1.3539059162139893,-3.0798146724700928,0.04864572361111641,0.5
1522,30.7898006439209,-92.21589660644531,9753.599609375,6.910312175750732,0.9622575640678406,612.0,2.3489043712615967,0.8051716685295105,2.917271375656128,22.5,0.2509850561618805,0.008521120995283127,18.116363525390625,0.15000000596046448,2.3489043712615967,1.910312294960022,0.6735802888870239,3.5233564376831055,1.1500929594039917,0.39423584938049316,0.15059103071689606,27.174545288085938,0.10000000149011612,1.1500929594039917,6.735803127288818,1.3519102334976196,-3.0896878242492676,0.01505910325795412,0.5
1523,30.7902774810791,-92.21331787109375,9753.599609375,6.900254726409912,0.9488649368286133,612.0,2.78764271736145,1.0,2.78764271736145,22.5,0.0,0.008530723862349987,24.54483985900879,0.15000000596046448,3.0409884452819824,1.900254726409912,0.6642054319381714,4.561482906341553,1.5317211151123047,0.5494682192802429,0.0,36.8172607421875,0.10000000149011612,1.5317211151123047,6.642054557800293,1.3498790264129639,-3.099745273590088,0.0,0.5
1524,30.790752410888672,-92.21073913574219,9753.599609375,6.890471935272217,0.9342857599258423,612.0,2.7879555225372314,1.0,2.7879555225372314,22.5,0.0,0.00854050274938345,31.54282569885254,0.15000000596046448,3.908444404602051,1.8904720544815063,0.6540000438690186,5.862666606903076,2.02848219871521,0.7275877594947815,0.0,47.314239501953125,0.10000000149011612,2.02848219871521,6.5400004386901855,1.3479050397872925,-3.109528064727783,0.0,0.5
1525,30.791229248046875,-92.20816040039062,9753.599609375,6.880521297454834,0.9180209636688232,612.0,2.788268566131592,1.0,2.788268566131592,22.5,0.0,0.00855045672506094,39.349945068359375,0.15000000596046448,4.8763651847839355,1.880521297454834,0.6426146626472473,7.314547538757324,2.614112138748169,0.9375395178794861,0.0,59.0249137878418,0.10000000149011612,2.614112138748169,6.426146507263184,1.3458991050720215,-3.119478702545166,0.0,0.5
1526,30.791706085205078,-92.20558166503906,9753.599609375,6.87040376663208,0.900132954120636,612.0,2.7885818481445312,1.0,2.7885818481445312,22.5,0.0,0.008560585789382458,47.936187744140625,0.15000000596046448,5.941065311431885,1.8704036474227905,0.6300930380821228,8.911598205566406,2.7885818481445312,1.0,0.0,71.90428161621094,0.10000000149011612,3.296462059020996,6.300930500030518,1.3438612222671509,-3.12959623336792,0.0,0.5
1527,30.79218292236328,-92.2030029296875,9753.599609375,6.8601202964782715,0.8806906342506409,612.0,2.7888948917388916,1.0,2.7888948917388916,22.5,0.0,0.008570889011025429,57.26850509643555,0.15000000596046448,7.098482131958008,1.860120415687561,0.6164834499359131,10.647723197937012,2.7888948917388916,1.0,0.0,85.90275573730469,0.10000000149011612,4.083578109741211,6.164834499359131,1.3417919874191284,-3.1398797035217285,0.0,0.5
1528,30.792659759521484,-92.2004165649414,9753.599609375,6.849672317504883,0.8597688674926758,612.0,2.789208173751831,1.0,2.789208173751831,22.5,0.0,0.008581365458667278,67.3109359741211,0.15000000596046448,8.34418773651123,1.849672555923462,0.601838231086731,12.516281127929688,2.789208173751831,1.0,0.0,100.9664077758789,0.10000000149011612,4.983504772186279,6.0183820724487305,1.3396915197372437,-3.150327444076538,0.0,0.5
1529,30.793136596679688,-92.19783782958984,9753.599609375,6.839061260223389,0.23671194911003113,613.0,2.7895214557647705,1.0,2.7895214557647705,22.5,0.0,0.008592016063630581,366.3782653808594,0.15000000596046448,45.42311477661133,1.8390613794326782,0.1656983643770218,68.13467407226562,2.7895214557647705,1.0,0.0,549.5673828125,0.10000000149011612,56.84486770629883,1.6569836139678955,1.3375604152679443,-3.1609387397766113,0.0,0.5
1530,30.79361343383789,-92.19525909423828,9753.599609375,6.8282880783081055,0.21075083315372467,613.0,2.789834976196289,1.0,2.789834976196289,22.5,0.0,0.008602838963270187,378.839599609375,0.15000000596046448,46.973331451416016,1.828287959098816,0.1475255787372589,70.45999908447266,2.789834976196289,1.0,0.0,568.2593994140625,0.10000000149011612,60.065345764160156,1.4752557277679443,1.3353986740112305,-3.1717119216918945,0.0,0.5
1531,30.794090270996094,-92.19268035888672,9753.599609375,6.81735372543335,0.1859099417924881,613.0,2.7901484966278076,1.0,2.7901484966278076,22.5,0.0,0.008613834157586098,390.7632141113281,0.15000000596046448,48.457218170166016,1.81735360622406,0.13013695180416107,72.68582916259766,2.7901484966278076,1.0,0.0,586.1448364257812,0.10000000149011612,63.226715087890625,1.301369547843933,1.3332068920135498,-3.1826462745666504,0.0,0.5
1532,30.794567108154297,-92.19010162353516,9753.599609375,6.806259632110596,0.16228614747524261,613.0,2.728451728820801,1.0,2.728451728820801,22.0,0.0,0.008625000715255737,402.1026611328125,0.0,49.86898422241211,1.8062595129013062,0.11360030621290207,74.80347442626953,2.728451728820801,1.0,0.0,603.1539916992188,0.10000000149011612,66.30577850341797,1.136003017425537,1.3309853076934814,-3.1937403678894043,0.0,0.5
1533,30.7950439453125,-92.1875228881836,9753.599609375,6.79500675201416,0.13997164368629456,613.0,2.852792978286743,1.0,2.852792978286743,23.0,0.0,0.008636338636279106,412.8135986328125,0.15000000596046448,51.20311737060547,1.7950068712234497,0.09798014909029007,76.80467987060547,2.852792978286743,1.0,0.0,619.2203979492188,0.10000000149011612,69.27934265136719,0.9798014760017395,1.328734278678894,-3.20499324798584,0.0,0.5
1534,30.795520782470703,-92.1849365234375,9753.599609375,6.783596992492676,0.11905355006456375,613.0,2.8531136512756348,1.0,2.8531136512756348,23.0,0.0,0.008647846058011055,422.85430908203125,0.15000000596046448,52.45440673828125,1.7835968732833862,0.08333748579025269,78.68161010742188,2.8531136512756348,1.0,0.0,634.2814331054688,0.10000000149011612,72.12448120117188,0.8333748579025269,1.3264541625976562,-3.216403007507324,0.0,0.5
1535,30.795997619628906,-92.18235778808594,9753.599609375,6.772030830383301,0.09961365908384323,613.0,2.8534343242645264,1.0,2.8534343242645264,23.0,0.0,0.008659522980451584,432.1854553222656,0.15000000596046448,53.61794662475586,1.7720308303833008,0.06972956657409668,80.42691802978516,2.8534343242645264,1.0,0.0,648.2781372070312,0.10000000149011612,74.81878662109375,0.697295606136322,1.3241453170776367,-3.227969169616699,0.0,0.5
1536,30.796472549438477,-92.17977905273438,9753.599609375,6.760310173034668,0.08172803372144699,613.0,2.853755235671997,1.0,2.853755235671997,23.0,0.0,0.008671369403600693,440.7705383300781,0.15000000596046448,54.68918228149414,1.7603100538253784,0.057209622114896774,82.03377532958984,2.853755235671997,1.0,0.0,661.1558227539062,0.10000000149011612,77.34065246582031,0.5720962285995483,1.3218079805374146,-3.239690065383911,0.0,0.5
1537,30.79694938659668,-92.17720031738281,9753.599609375,6.7484354972839355,0.0654667317867279,613.0,2.8540761470794678,1.0,2.8540761470794678,23.0,0.0,0.008683384396135807,448.5759582519531,0.15000000596046448,55.663909912109375,1.748435616493225,0.04582671448588371,83.49586486816406,2.8540761470794678,1.0,0.0,672.8639526367188,0.10000000149011612,79.66952514648438,0.4582671523094177,1.319442629814148,-3.2515642642974854,0.0,0.5
1538,30.797426223754883,-92.17462158203125,9753.599609375,6.7364091873168945,0.05089355632662773,613.0,2.8543970584869385,1.0,2.8543970584869385,23.0,0.0,0.008695567026734352,455.57110595703125,0.15000000596046448,56.53829574584961,1.7364089488983154,0.03562549129128456,84.80744171142578,2.8543970584869385,1.0,0.0,683.3566284179688,0.10000000149011612,81.7861328125,0.356254905462265,1.3170496225357056,-3.2635910511016846,0.0,0.5
1539,30.797903060913086,-92.17204284667969,9753.599609375,6.724231243133545,0.03806575760245323,613.0,2.854717969894409,1.0,2.854717969894409,23.0,0.0,0.008707917295396328,461.7284240722656,0.15000000596046448,57.30889129638672,1.7242313623428345,0.026646031066775322,85.96334075927734,2.854717969894409,1.0,0.0,692.5926513671875,0.10000000149011612,83.67276000976562,0.2664602994918823,1.314629316329956,-3.275768756866455,0.0,0.5
1540,30.79837989807129,-92.1694564819336,9753.599609375,6.711904048919678,0.027033837512135506,613.0,2.855039119720459,1.0,2.855039119720459,23.0,0.0,0.008720433339476585,467.02374267578125,0.15000000596046448,57.972660064697266,1.7119040489196777,0.0189236868172884,86.958984375,2.855039119720459,1.0,0.0,700.53564453125,0.10000000149011612,85.31340026855469,0.1892368644475937,1.3121819496154785,-3.2880959510803223,0.0,0.5
1541,30.798856735229492,-92.16687774658203,9753.599609375,6.699428081512451,0.017841335386037827,613.0,2.855360507965088,1.0,2.855360507965088,23.0,0.0,0.008733116090297699,471.4361572265625,0.15000000596046448,58.52696228027344,1.6994283199310303,0.012488935142755508,87.79044342041016,2.855360507965088,1.0,0.0,707.1542358398438,0.10000000149011612,86.69403839111328,0.12488934397697449,1.3097079992294312,-3.3005716800689697,0.0,0.5
1542,30.799333572387695,-92.16429901123047,9753.599609375,6.686805725097656,0.01052465382963419,613.0,2.8556816577911377,1.0,2.8556816577911377,23.0,0.0,0.008745962753891945,474.94818115234375,0.15000000596046448,58.969600677490234,1.6868054866790771,0.007367257960140705,88.45439910888672,2.8556816577911377,1.0,0.0,712.4222412109375,0.10000000149011612,87.802734375,0.0736725777387619,1.3072078227996826,-3.313194513320923,0.0,0.5
1543,30.7998104095459,-92.1617202758789,9753.599609375,6.674036979675293,0.021184533834457397,614.0,2.8560030460357666,1.0,2.8560030460357666,23.0,0.0,0.008758975192904472,469.8314208984375,0.15000000596046448,58.34086990356445,1.6740368604660034,0.014829173684120178,87.51129913330078,2.8560030460357666,1.0,0.0,704.7471313476562,0.10000000149011612,86.21358489990234,0.14829173684120178,1.3046817779541016,-3.325963020324707,0.0,0.5
1544,30.8002872467041,-92.15914154052734,9753.599609375,6.661123752593994,0.031099040061235428,614.0,2.8563244342803955,1.0,2.8563244342803955,23.0,0.0,0.008772150613367558,465.07244873046875,0.15000000596046448,57.75642776489258,1.6611238718032837,0.0217693280428648,86.6346435546875,2.8563244342803955,1.0,0.0,697.6087036132812,0.10000000149011612,84.74866485595703,0.2176932692527771,1.3021302223205566,-3.3388760089874268,0.0,0.5
1545,30.800764083862305,-92.15656280517578,9753.599609375,6.648067951202393,0.04284113645553589,614.0,2.8566460609436035,1.0,2.8566460609436035,23.0,0.0,0.008785489946603775,459.4362487792969,0.15000000596046448,57.06290054321289,1.648067831993103,0.02998879738152027,85.59435272216797,2.8566460609436035,1.0,0.0,689.1543579101562,0.10000000149011612,83.02748107910156,0.2998879551887512,1.299553394317627,-3.3519322872161865,0.0,0.5
1546,30.801240921020508,-92.15397644042969,9753.599609375,6.6348700523376465,0.05636569857597351,614.0,2.8569674491882324,1.0,2.8569674491882324,23.0,0.0,0.008798991329967976,452.9444580078125,0.15000000596046448,56.262939453125,1.6348698139190674,0.03945598751306534,84.3944091796875,2.8569674491882324,1.0,0.0,679.4166870117188,0.10000000149011612,81.06454467773438,0.3945598900318146,1.2969518899917603,-3.3651301860809326,0.0,0.5
1547,30.801715850830078,-92.15139770507812,9753.599609375,6.6215314865112305,0.07162062078714371,614.0,2.8572893142700195,1.0,2.8572893142700195,23.0,0.0,0.008812655694782734,445.6221008300781,0.15000000596046448,55.359619140625,1.6215314865112305,0.050134431570768356,83.0394287109375,2.8572893142700195,1.0,0.0,668.4331665039062,0.10000000149011612,78.87629699707031,0.5013443231582642,1.2943259477615356,-3.3784685134887695,0.0,0.5
1548,30.80219268798828,-92.14881896972656,9753.599609375,6.608054161071777,0.08854702115058899,614.0,2.8576109409332275,1.0,2.8576109409332275,23.0,0.0,0.008826480247080326,437.4974365234375,0.15000000596046448,54.35641098022461,1.6080540418624878,0.061982911080121994,81.53461456298828,2.8576109409332275,1.0,0.0,656.2461547851562,0.10000000149011612,76.48086547851562,0.6198291182518005,1.2916759252548218,-3.3919458389282227,0.0,0.5
1549,30.802669525146484,-92.146240234375,9753.599609375,6.5944390296936035,0.10707946866750717,614.0,2.8579328060150146,1.0,2.8579328060150146,23.0,0.0,0.008840464986860752,428.60186767578125,0.15000000596046448,53.25718688964844,1.594438910484314,0.07495562732219696,79.88578033447266,2.8579328060150146,1.0,0.0,642.9027709960938,0.10000000149011612,73.89788818359375,0.749556303024292,1.2890022993087769,-3.4055609703063965,0.0,0.5
1550,30.803146362304688,-92.14366149902344,9753.599609375,6.580687522888184,0.12714624404907227,614.0,2.8582546710968018,1.0,2.8582546710968018,23.0,0.0,0.008854609914124012,418.96978759765625,0.15000000596046448,52.06618881225586,1.580687403678894,0.08900237083435059,78.09928894042969,2.8582546710968018,1.0,0.0,628.4547119140625,0.10000000149011612,71.14826202392578,0.8900237083435059,1.28630530834198,-3.4193127155303955,0.0,0.5
1551,30.80362319946289,-92.14108276367188,9753.599609375,6.566800594329834,0.14866960048675537,614.0,2.858576536178589,1.0,2.858576536178589,23.0,0.0,0.008868914097547531,408.6385803222656,0.15000000596046448,50.78803253173828,1.566800832748413,0.10406871885061264,76.18204498291016,2.858576536178589,1.0,0.0,612.9578857421875,0.10000000149011612,68.25387573242188,1.0406872034072876,1.2835854291915894,-3.433199167251587,0.0,0.5
1552,30.804100036621094,-92.13849639892578,9753.599609375,6.202641010284424,0.8364438414573669,615.0,2.858898639678955,1.0,2.858898639678955,23.0,0.0,0.009215669706463814,78.50696563720703,0.15000000596046448,9.758411407470703,1.2026411294937134,0.5855106711387634,14.637617111206055,2.858898639678955,1.0,0.0,117.76045227050781,0.10000000149011612,6.067135810852051,5.855106830596924,1.2135393619537354,-3.797358751296997,0.0,0.5
1553,30.804555892944336,-92.13602447509766,9758.6796875,6.219651222229004,0.8588818907737732,615.0,2.7410943508148193,1.0,2.7410943508148193,23.0,0.0,0.009198448620736599,67.73667907714844,0.15000000596046448,8.072723388671875,1.2196513414382935,0.6012173295021057,12.109084129333496,2.7410943508148193,1.0,0.0,101.60501861572266,0.10000000149011612,4.828892707824707,6.012173175811768,1.2167561054229736,-3.780348777770996,0.0,0.5
1554,30.80501365661621,-92.13355255126953,9763.759765625,6.524966716766357,0.22004717588424683,616.0,2.7415647506713867,1.0,2.7415647506713867,23.0,0.0,0.008911487646400928,374.3773498535156,0.15000000596046448,44.625205993652344,1.5249667167663574,0.15403302013874054,66.93780517578125,2.7415647506713867,1.0,0.0,561.5660400390625,0.10000000149011612,56.627174377441406,1.5403302907943726,1.275413155555725,-3.4750332832336426,0.0,0.5
1555,30.805469512939453,-92.1310806274414,9768.83984375,6.511185169219971,0.24535644054412842,616.0,2.742035150527954,1.0,2.742035150527954,23.0,0.0,0.008925761096179485,362.2289123535156,0.15000000596046448,43.184539794921875,1.5111851692199707,0.17174950242042542,64.77680969238281,2.742035150527954,1.0,0.0,543.3433837890625,0.10000000149011612,53.651424407958984,1.717495083808899,1.2727280855178833,-3.4888148307800293,0.0,0.5
1556,30.805927276611328,-92.12860870361328,9773.919921875,6.268129348754883,0.9153412580490112,617.0,2.7425057888031006,1.0,2.7425057888031006,23.0,0.0,0.009147531352937222,40.63619613647461,0.15000000596046448,4.84543514251709,1.2681292295455933,0.6407389044761658,7.268152713775635,2.6111645698547363,0.9521090388298035,0.0,60.95429611206055,0.10000000149011612,2.6111645698547363,6.407388687133789,1.2259533405303955,-3.7318708896636963,0.0,0.5
1557,30.80638313293457,-92.12613677978516,9779.0,6.483266353607178,0.32886213064193726,618.0,2.742976665496826,1.0,2.742976665496826,23.0,0.0,0.008954738266766071,322.14617919921875,0.15000000596046448,38.419105529785156,1.4832664728164673,0.23020349442958832,57.628662109375,2.742976665496826,1.0,0.0,483.2192687988281,0.10000000149011612,44.362342834472656,2.302035093307495,1.2672994136810303,-3.516733407974243,0.0,0.5
1558,30.806840896606445,-92.1236572265625,9784.080078125,6.4691314697265625,0.3573155701160431,618.0,2.743447780609131,1.0,2.743447780609131,23.0,0.0,0.0089694419875741,308.488525390625,0.15000000596046448,36.79661560058594,1.4691317081451416,0.2501208782196045,55.194923400878906,2.743447780609131,1.0,0.0,462.7327880859375,0.10000000149011612,41.389522552490234,2.501208782196045,1.2645564079284668,-3.5308682918548584,0.0,0.5
1559,30.807296752929688,-92.12118530273438,9789.16015625,6.454881191253662,0.38628658652305603,618.0,2.7439188957214355,1.0,2.7439188957214355,23.0,0.0,0.008984287269413471,294.5824279785156,0.15000000596046448,35.14392852783203,1.4548814296722412,0.27040061354637146,52.71589279174805,2.7439188957214355,1.0,0.0,441.8736572265625,0.10000000149011612,38.461483001708984,2.7040059566497803,1.2617948055267334,-3.545118570327759,0.0,0.5
1560,30.80775260925293,-92.11871337890625,9794.240234375,6.440516948699951,0.41567134857177734,618.0,2.7443902492523193,1.0,2.7443902492523193,23.0,0.0,0.008999275043606758,280.4777526855469,0.15000000596046448,33.466976165771484,1.4405169486999512,0.29096993803977966,50.200462341308594,2.7443902492523193,1.0,0.0,420.7166442871094,0.10000000149011612,35.5936393737793,2.9096994400024414,1.2590149641036987,-3.559483051300049,0.0,0.5
1561,30.808210372924805,-92.11624145507812,9799.3203125,6.426039695739746,0.4453643560409546,618.0,2.7448618412017822,1.0,2.7448618412017822,23.0,0.0,0.009014403447508812,266.22509765625,0.15000000596046448,31.771787643432617,1.4260395765304565,0.31175506114959717,47.65768051147461,2.7448618412017822,1.0,0.0,399.337646484375,0.10000000149011612,32.8001594543457,3.1175506114959717,1.2562170028686523,-3.573960542678833,0.0,0.5
1562,30.808666229248047,-92.11376953125,9804.400390625,6.411450386047363,0.47525903582572937,618.0,2.745333671569824,1.0,2.745333671569824,23.0,0.0,0.009029671549797058,251.87567138671875,0.15000000596046448,30.06446647644043,1.4114502668380737,0.3326813280582428,45.09669876098633,2.745333671569824,1.0,0.0,377.8135070800781,0.10000000149011612,30.093870162963867,3.326813220977783,1.253401517868042,-3.5885496139526367,0.0,0.5
1563,30.809123992919922,-92.11128997802734,9809.48046875,6.396750450134277,0.5052478313446045,618.0,2.745805501937866,1.0,2.745805501937866,23.0,0.0,0.009045080281794071,237.4810333251953,0.15000000596046448,28.351160049438477,1.3967504501342773,0.3536734879016876,42.52674102783203,2.745805501937866,1.0,0.0,356.2215576171875,0.10000000149011612,27.486160278320312,3.5367350578308105,1.2505686283111572,-3.6032495498657227,0.0,0.5
1564,30.809579849243164,-92.10881805419922,9814.5595703125,6.381941318511963,0.5352229475975037,618.0,2.746277332305908,1.0,2.746277332305908,23.0,0.0,0.009060627780854702,223.09298706054688,0.15000000596046448,26.63805389404297,1.3819410800933838,0.3746560513973236,39.95708084106445,2.746277332305908,1.0,0.0,334.6394958496094,0.10000000149011612,24.986919403076172,3.746560573577881,1.2477186918258667,-3.618058919906616,0.0,0.5
1565,30.81003761291504,-92.1063461303711,9819.6396484375,6.367023468017578,0.5650763511657715,618.0,2.7467496395111084,1.0,2.7467496395111084,23.0,0.0,0.00907631404697895,208.76336669921875,0.15000000596046448,24.931333541870117,1.3670235872268677,0.39555343985557556,37.397003173828125,2.7467496395111084,1.0,0.0,313.1450500488281,0.10000000149011612,22.604490280151367,3.9555342197418213,1.244852066040039,-3.6329762935638428,0.0,0.5
1566,30.81049346923828,-92.10387420654297,9824.7197265625,6.4237165451049805,0.1962871104478836,619.0,2.7472219467163086,1.0,2.7472219467163086,23.0,0.0,0.008986132219433784,385.7821960449219,0.15000000596046448,46.07953643798828,1.4237163066864014,0.13740096986293793,69.11930084228516,2.7472219467163086,1.0,0.0,578.6732788085938,0.10000000149011612,59.62224578857422,1.3740097284317017,1.2557684183120728,-3.5762836933135986,0.0,0.5
1567,30.810949325561523,-92.10140228271484,9829.7998046875,6.336868762969971,0.6239883899688721,620.0,2.747694492340088,1.0,2.747694492340088,23.0,0.0,0.009108100086450577,180.48556518554688,0.15000000596046448,21.561704635620117,1.3368687629699707,0.43679186701774597,32.34255599975586,2.747694492340088,1.0,0.0,270.7283630371094,0.10000000149011612,18.215591430664062,4.367918968200684,1.239070177078247,-3.6631312370300293,0.0,0.5
