step, lat, lon, alt, snr, load, handovers, allocated_bw, allocation_ratio, demand_MB, throughput_req, queing_delay_s, propagation_latency_s, transmission_rate_mbps, latency_req_s, beam_capacity, service_drop_s, dwell_remaining_s, ttt_remaining_s
49,29.779287338256836,-95.07538604736328,2662.517578125,25.27798843383789,0.8901180028915405,13.0,2.5543246269226074,1.0,2.5543246269226074,4.099999904632568,0.0,0.05574939772486687,4.099999904632568,0.10000000149011612,299.0428771972656,0.0,5.0,0.0
50,29.776670455932617,-95.06826782226562,2731.994140625,13.242838859558105,0.8948126435279846,13.0,2.5365772247314453,1.0,2.5365772247314453,4.099999904632568,0.0,0.06101471930742264,4.099999904632568,0.10000000149011612,296.9651184082031,0.0,0.015952032059431076,0.0
51,29.775362014770508,-95.06090545654297,2794.0,13.371320724487305,0.9046877026557922,13.0,2.4486515522003174,1.0,2.4486515522003174,4.099999904632568,0.0,0.052662912756204605,4.099999904632568,0.10000000149011612,286.67138671875,0.0,0.0,5.0
52,29.776016235351562,-95.05316925048828,2844.800048828125,13.737579345703125,0.8966920971870422,13.0,2.5079355239868164,1.0,2.5079355239868164,4.099999904632568,0.0,0.05354882404208183,4.099999904632568,0.10000000149011612,293.6119689941406,0.0,0.0,0.2221435308456421
53,29.77667236328125,-95.04542541503906,2895.60009765625,13.321044921875,0.8922353982925415,13.0,2.483828067779541,1.0,2.483828067779541,4.099999904632568,8.665155520740965e-16,0.05357924848794937,4.099999904632568,0.10000000149011612,290.78961181640625,0.0,0.0,5.0
54,29.777326583862305,-95.03768920898438,2946.39990234375,13.068497657775879,0.8901380300521851,13.0,2.460179090499878,1.0,2.460179090499878,4.099999904632568,0.0,0.05525698885321617,4.099999904632568,0.10000000149011612,288.0209655761719,0.0,0.0,5.0
55,29.77798080444336,-95.02995300292969,2997.199951171875,12.913460731506348,0.8872653841972351,13.0,2.4369759559631348,1.0,2.4369759559631348,4.099999904632568,0.0,0.05596299469470978,4.099999904632568,0.10000000149011612,285.30450439453125,0.0,0.0,5.0
56,29.778635025024414,-95.022216796875,3048.0,12.728055953979492,0.8961727619171143,13.0,2.4142062664031982,1.0,2.4142062664031982,4.099999904632568,0.0,0.053490009158849716,4.099999904632568,0.10000000149011612,282.6387939453125,0.0,0.0,0.24492475390434265
57,29.7792911529541,-95.01447296142578,3098.800048828125,13.010443687438965,0.8938794732093811,13.0,2.391857862472534,1.0,2.391857862472534,4.099999904632568,0.0,0.055117588490247726,4.099999904632568,0.10000000149011612,280.0223693847656,0.0,0.0,5.0
58,29.779945373535156,-95.0067367553711,3149.60009765625,12.83891773223877,0.9025570154190063,13.0,2.3699190616607666,1.0,2.3699190616607666,4.099999904632568,0.0,0.05310208722949028,4.099999904632568,0.10000000149011612,277.45391845703125,0.0,0.0,5.0
59,29.78059959411621,-94.9990005493164,3200.39990234375,13.131376266479492,0.9230555295944214,13.0,2.3483786582946777,1.0,2.3483786582946777,4.099999904632568,0.0,0.05193424969911575,4.099999904632568,0.10000000149011612,274.93212890625,0.0,0.0,0.3757678270339966
60,29.7817325592041,-94.98989868164062,3223.260009765625,14.078068733215332,0.9121938943862915,13.0,2.727102041244507,1.0,2.727102041244507,4.099999904632568,0.0,0.05316707119345665,4.099999904632568,0.10000000149011612,319.2704772949219,0.0,0.0,5.0
61,29.782867431640625,-94.98079681396484,3246.1201171875,21.141647338867188,0.7735212445259094,14.0,2.6792705059051514,1.0,2.6792705059051514,4.099999904632568,0.0,0.054153650999069214,4.099999904632568,0.10000000149011612,313.6706848144531,0.0,5.0,0.0
62,29.784000396728516,-94.9717025756836,3268.97998046875,16.366670608520508,0.7707937955856323,14.0,2.633086919784546,1.0,2.633086919784546,4.099999904632568,0.0,0.05397767573595047,4.099999904632568,0.10000000149011612,308.2638244628906,0.0,0.0,0.0
63,29.785133361816406,-94.96260070800781,3291.840087890625,10.076668739318848,0.7560403943061829,14.0,2.588467597961426,1.0,2.588467597961426,4.099999904632568,0.0,0.05536295101046562,4.099999904632568,0.10000000149011612,303.04010009765625,0.0,0.0,5.0
64,29.786266326904297,-94.95349884033203,3314.699951171875,20.28946304321289,0.7155723571777344,15.0,2.5453343391418457,1.0,2.5453343391418457,4.099999904632568,0.0,0.05591963231563568,4.099999904632568,0.10000000149011612,297.9903564453125,0.0,5.0,0.0
65,29.787399291992188,-94.94439697265625,3337.56005859375,9.23299789428711,0.7036110162734985,15.0,2.5036139488220215,1.0,2.5036139488220215,4.099999904632568,0.0,0.0607130266726017,4.099999904632568,0.10000000149011612,293.10601806640625,0.0,0.03349408879876137,0.0
66,29.78853416442871,-94.93478393554688,3357.8798828125,9.093820571899414,0.7066923379898071,15.0,2.604569911956787,1.0,2.604569911956787,4.099999904632568,8.665155520740965e-16,0.054293762892484665,4.099999904632568,0.10000000149011612,304.92523193359375,0.0,0.0,5.0
67,29.7896671295166,-94.92516326904297,3378.199951171875,19.971147537231445,0.7641888856887817,16.0,2.567244529724121,1.0,2.567244529724121,4.099999904632568,0.0,0.05853360518813133,4.099999904632568,0.10000000149011612,300.5554504394531,0.0,5.0,0.0
68,29.790800094604492,-94.9155502319336,3398.52001953125,10.155317306518555,0.7676190137863159,16.0,2.530972957611084,1.0,2.530972957611084,4.099999904632568,0.0,0.05623038485646248,4.099999904632568,0.10000000149011612,296.3090515136719,0.0,0.0,5.0
