step, lat, lon, alt, snr, load, handovers, allocated_bw, allocation_ratio, demand_MB, throughput_req, queing_delay_s, propagation_latency_s, transmission_rate_mbps, latency_req_s, beam_capacity
1694,30.870092391967773,-91.77688598632812,10387.583984375,7.079285144805908,0.007805203087627888,146.0,2.3913156986236572,1.0,2.3913156986236572,19.0,0.0,0.00835438072681427,476.2535095214844,0.15000000596046448,59.94065475463867
1695,30.870555877685547,-91.7743148803711,10392.15625,7.07190465927124,0.014353398233652115,146.0,2.391590118408203,1.0,2.391590118408203,19.0,0.0,0.008361667394638062,473.1103820800781,0.15000000596046448,59.55189895629883
1696,30.87101936340332,-91.77174377441406,10396.7275390625,7.064332008361816,0.022845719009637833,146.0,2.391864538192749,1.0,2.391864538192749,19.0,0.0,0.008369144052267075,469.0340576171875,0.15000000596046448,59.04557418823242
1697,30.871482849121094,-91.7691650390625,10401.2998046875,7.0565690994262695,0.033248841762542725,146.0,2.392139196395874,1.0,2.392139196395874,19.0,0.0,0.00837681069970131,464.0405578613281,0.15000000596046448,58.42366409301758
1698,30.871946334838867,-91.76659393310547,10405.8720703125,7.0486159324646,0.045521777123212814,146.0,2.392413854598999,1.0,2.392413854598999,19.0,0.0,0.00838466640561819,458.1495361328125,0.15000000596046448,57.688594818115234
1699,30.87240982055664,-91.76402282714844,10410.4443359375,7.040473937988281,0.059616025537252426,146.0,2.392688512802124,1.0,2.392688512802124,19.0,0.0,0.00839271117001772,451.3843078613281,0.15000000596046448,56.843265533447266
1700,30.872873306274414,-91.76144409179688,10415.015625,7.032144546508789,0.07547575235366821,146.0,2.392963171005249,1.0,2.392963171005249,19.0,0.0,0.00840094406157732,443.7716369628906,0.15000000596046448,55.89101028442383
1701,30.873336791992188,-91.75887298583984,10419.587890625,7.023627758026123,0.07478204369544983,147.0,2.393238067626953,1.0,2.393238067626953,19.0,0.0,0.008409365080296993,444.1046142578125,0.15000000596046448,55.93937301635742
1702,30.87380027770996,-91.75630187988281,10424.16015625,7.014925479888916,0.05899100750684738,147.0,2.3935129642486572,1.0,2.3935129642486572,19.0,0.0,0.008417973294854164,451.684326171875,0.15000000596046448,56.9006462097168
1703,30.874250411987305,-91.7538070678711,10428.986328125,7.006038665771484,0.044965747743844986,147.0,2.3225722312927246,1.0,2.3225722312927246,19.0,0.0,0.008426501415669918,458.41644287109375,0.15000000596046448,56.0371208190918
1704,30.87470054626465,-91.75130462646484,10433.8115234375,6.997243404388428,0.03309932351112366,147.0,2.3228392601013184,1.0,2.3228392601013184,19.0,0.0,0.008435205556452274,464.1123352050781,0.15000000596046448,56.73991394042969
1705,30.875150680541992,-91.74880981445312,10438.6376953125,6.98827600479126,0.02299405261874199,147.0,2.323106527328491,1.0,2.323106527328491,19.0,0.0,0.008444084785878658,468.9628601074219,0.15000000596046448,57.33951187133789
1706,30.875600814819336,-91.7463150024414,10443.4638671875,6.979137897491455,0.014688700437545776,147.0,2.323373794555664,1.0,2.323373794555664,19.0,0.0,0.008453138172626495,472.9494323730469,0.15000000596046448,57.833595275878906
1707,30.87605094909668,-91.74382019042969,10448.2900390625,6.969830513000488,0.008215254172682762,147.0,2.323641300201416,1.0,2.323641300201416,19.0,0.0,0.008462365716695786,476.0566711425781,0.15000000596046448,58.22026062011719
1708,30.87649917602539,-91.74131774902344,10453.1162109375,6.960353851318359,0.003598799929022789,147.0,2.323908567428589,1.0,2.323908567428589,19.0,0.0,0.008471767418086529,478.2725830078125,0.15000000596046448,58.497989654541016
1709,30.876949310302734,-91.73882293701172,10457.9423828125,6.950709819793701,0.0008574209059588611,147.0,2.324176073074341,1.0,2.324176073074341,19.0,0.0,0.008481341414153576,479.58843994140625,0.15000000596046448,58.66568374633789
1710,30.877399444580078,-91.736328125,10462.767578125,6.940898895263672,2.1248997654765844e-06,147.0,2.3244435787200928,1.0,2.3244435787200928,19.0,0.0,0.008491087704896927,479.9989929199219,0.15000000596046448,58.72266387939453
1711,30.877849578857422,-91.73383331298828,10467.59375,6.930922985076904,0.0010367960203438997,147.0,2.324711322784424,1.0,2.324711322784424,19.0,0.0,0.008501006290316582,479.5023498535156,0.15000000596046448,58.66865921020508
1712,30.878299713134766,-91.73133087158203,10472.419921875,6.920782566070557,0.003958174493163824,147.0,2.324979066848755,1.0,2.324979066848755,19.0,0.0,0.00851109717041254,478.1000671386719,0.15000000596046448,58.503822326660156
1713,30.87874984741211,-91.72883605957031,10477.24609375,6.9104790687561035,0.008755863644182682,147.0,2.325246572494507,1.0,2.325246572494507,19.0,0.0,0.008521358482539654,475.79718017578125,0.15000000596046448,58.228729248046875
1714,30.879199981689453,-91.7263412475586,10482.072265625,6.900013446807861,0.015412362292408943,147.0,2.325514554977417,1.0,2.325514554977417,19.0,0.0,0.008531790226697922,472.6020812988281,0.15000000596046448,57.844364166259766
1715,30.879650115966797,-91.72384643554688,10486.8984375,6.8893866539001465,0.4076330065727234,148.0,2.325782299041748,1.0,2.325782299041748,19.0,0.0,0.00854239147156477,284.3361511230469,0.15000000596046448,34.80547332763672
1716,30.88010025024414,-91.72134399414062,10491.7236328125,6.878600597381592,0.43802410364151,148.0,2.326050281524658,1.0,2.326050281524658,19.0,0.0,0.008553162217140198,269.7484436035156,0.15000000596046448,33.02360153198242
1717,30.880550384521484,-91.7188491821289,10496.5498046875,6.8676557540893555,0.46865329146385193,148.0,2.3263182640075684,1.0,2.3263182640075684,19.0,0.0,0.008564101532101631,255.04641723632812,0.15000000596046448,31.227323532104492
1718,30.881000518798828,-91.71635437011719,10501.3759765625,6.856553554534912,0.4994046986103058,148.0,2.3265862464904785,1.0,2.3265862464904785,19.0,0.0,0.00857520941644907,240.28575134277344,0.15000000596046448,29.42344856262207
1719,30.881450653076172,-91.71385955810547,10506.2021484375,6.845295429229736,0.5301619172096252,148.0,2.3268544673919678,1.0,2.3268544673919678,19.0,0.0,0.008586484007537365,225.5222930908203,0.15000000596046448,27.618818283081055
1720,30.881900787353516,-91.71135711669922,10511.0283203125,6.8338823318481445,0.5608083605766296,148.0,2.327122688293457,1.0,2.327122688293457,19.0,0.0,0.00859792623668909,210.81198120117188,0.15000000596046448,25.820280075073242
1721,30.88235092163086,-91.7088623046875,10515.853515625,6.822315692901611,0.5912280082702637,148.0,2.3273909091949463,1.0,2.3273909091949463,19.0,0.0,0.008609534241259098,196.21055603027344,0.15000000596046448,24.034666061401367
1722,30.88279914855957,-91.70636749267578,10520.6796875,6.810595989227295,0.6213054060935974,148.0,2.3276591300964355,1.0,2.3276591300964355,19.0,0.0,0.008621308952569962,181.77340698242188,0.15000000596046448,22.268766403198242
1723,30.883249282836914,-91.70387268066406,10525.505859375,6.798725605010986,0.650926411151886,148.0,2.327927589416504,1.0,2.327927589416504,19.0,0.0,0.008633248507976532,167.55531311035156,0.15000000596046448,20.529296875
1724,30.883699417114258,-91.70137023925781,10530.33203125,6.786705017089844,0.679978609085083,148.0,2.3281960487365723,1.0,2.3281960487365723,19.0,0.0,0.008645351976156235,153.61026000976562,0.15000000596046448,18.82288360595703
1725,30.8841495513916,-91.6988754272461,10535.158203125,6.7745361328125,0.7083516716957092,148.0,2.3284645080566406,1.0,2.3284645080566406,19.0,0.0,0.00865761935710907,139.9912109375,0.15000000596046448,17.156028747558594
1726,30.884599685668945,-91.69638061523438,10539.984375,6.762219429016113,0.7359375953674316,148.0,2.328732967376709,1.0,2.328732967376709,19.0,0.0,0.008670050650835037,126.74995422363281,0.15000000596046448,15.53509521484375
1727,30.88504981994629,-91.69388580322266,10544.8095703125,6.749756813049316,0.7626315355300903,148.0,2.3290016651153564,1.0,2.3290016651153564,19.0,0.0,0.008682644926011562,113.93685150146484,0.15000000596046448,13.966269493103027
1728,30.885499954223633,-91.6913833618164,10549.6357421875,6.737149238586426,0.788331925868988,148.0,2.329270362854004,1.0,2.329270362854004,19.0,0.0,0.008695400319993496,101.6006851196289,0.15000000596046448,12.455551147460938
1729,30.885950088500977,-91.68888854980469,10554.4619140625,6.724398136138916,0.29264798760414124,149.0,2.3295390605926514,1.0,2.3295390605926514,19.0,0.0,0.008708316832780838,339.5289611816406,0.15000000596046448,41.62873840332031
1730,30.88640022277832,-91.68639373779297,10559.2880859375,6.711504936218262,0.2650194764137268,149.0,2.329807996749878,1.0,2.329807996749878,19.0,0.0,0.008721395395696163,352.7906494140625,0.15000000596046448,43.259708404541016
1731,30.886850357055664,-91.68389892578125,10564.1142578125,6.698470592498779,0.23828013241291046,149.0,2.3300769329071045,1.0,2.3300769329071045,19.0,0.0,0.008734633214771748,365.62554931640625,0.15000000596046448,44.83871841430664
1732,30.887300491333008,-91.681396484375,10568.9404296875,6.685296535491943,0.21253183484077454,149.0,2.330345869064331,1.0,2.330345869064331,19.0,0.0,0.008748030290007591,377.9847106933594,0.15000000596046448,46.3597412109375
1733,30.88777732849121,-91.67875671386719,10571.8896484375,6.6719841957092285,0.1878727823495865,149.0,2.4661941528320312,1.0,2.4661941528320312,19.0,0.0,0.008762392215430737,389.8210754394531,0.15000000596046448,50.59865188598633
1734,30.888254165649414,-91.67611694335938,10574.8388671875,6.657735824584961,0.16306978464126587,149.0,2.4661824703216553,1.0,2.4661824703216553,19.0,0.0,0.00877692922949791,401.72650146484375,0.15000000596046448,52.14372634887695
1735,30.88873291015625,-91.67347717285156,10577.7890625,6.643337726593018,0.13970065116882324,149.0,2.4661707878112793,1.0,2.4661707878112793,19.0,0.0,0.008791640400886536,412.9436950683594,0.15000000596046448,53.59945297241211
1736,30.889209747314453,-91.67082977294922,10580.73828125,6.628790855407715,0.11786480247974396,149.0,2.466158866882324,1.0,2.466158866882324,19.0,0.0,0.008806525729596615,423.4248962402344,0.15000000596046448,54.95963668823242
1737,30.889686584472656,-91.6681900024414,10583.6884765625,6.614097595214844,0.09765511751174927,149.0,2.4661471843719482,1.0,2.4661471843719482,19.0,0.0,0.008821582421660423,433.12554931640625,0.15000000596046448,56.2184944152832
1738,30.890165328979492,-91.6655502319336,10586.6376953125,6.599259376525879,0.07915758341550827,149.0,2.4661355018615723,1.0,2.4661355018615723,19.0,0.0,0.008836811408400536,442.0043640136719,0.15000000596046448,57.37066650390625
1739,30.890642166137695,-91.66290283203125,10589.587890625,6.584278106689453,0.062450870871543884,149.0,2.4661238193511963,1.0,2.4661238193511963,19.0,0.0,0.008852210827171803,450.0235900878906,0.15000000596046448,58.411258697509766
1740,30.8911190032959,-91.66026306152344,10592.537109375,6.569154739379883,0.047606050968170166,149.0,2.4661121368408203,1.0,2.4661121368408203,19.0,0.0,0.008867780677974224,457.14910888671875,0.15000000596046448,59.335838317871094
1741,30.8915958404541,-91.65762329101562,10595.4873046875,6.553891181945801,0.034686267375946045,149.0,2.4661004543304443,1.0,2.4661004543304443,19.0,0.0,0.008883518166840076,463.3505859375,0.15000000596046448,60.14047622680664
1742,30.892074584960938,-91.65498352050781,10598.4365234375,6.53848934173584,0.9487429261207581,150.0,2.4660887718200684,1.0,2.4660887718200684,19.0,0.0,0.008899425156414509,24.603391647338867,0.15000000596046448,3.193376302719116
1743,30.89255142211914,-91.65233612060547,10601.38671875,6.522951126098633,0.9334112405776978,150.0,2.4660770893096924,1.0,2.4660770893096924,19.0,0.0,0.008915497921407223,31.96259880065918,0.15000000596046448,4.148538589477539
1744,30.893028259277344,-91.64969635009766,10604.3359375,6.507277488708496,0.9162355065345764,150.0,2.4660651683807373,1.0,2.4660651683807373,19.0,0.0,0.008931737393140793,40.20695877075195,0.15000000596046448,5.218577861785889
1745,30.89350700378418,-91.64705657958984,10607.2861328125,6.4914703369140625,0.8972887992858887,150.0,2.4660534858703613,1.0,2.4660534858703613,19.0,0.0,0.008948142640292645,49.30137252807617,0.15000000596046448,6.398938179016113
1746,30.893983840942383,-91.6444091796875,10610.2353515625,6.475531578063965,0.8766517639160156,150.0,2.4660418033599854,1.0,2.4660418033599854,19.0,0.0,0.008964711800217628,59.2071418762207,0.15000000596046448,7.68459415435791
1747,30.894460678100586,-91.64176940917969,10613.185546875,6.459462642669678,0.8544122576713562,150.0,2.4660301208496094,1.0,2.4660301208496094,19.0,0.0,0.008981444872915745,69.8821029663086,0.15000000596046448,9.070072174072266
1748,30.894939422607422,-91.63912963867188,10616.134765625,6.443265438079834,0.8306649327278137,150.0,2.4660184383392334,1.0,2.4660184383392334,19.0,0.0,0.008998340927064419,81.28082275390625,0.15000000596046448,10.549474716186523
1749,30.895416259765625,-91.63648986816406,10619.0849609375,6.442873001098633,0.22536075115203857,151.0,2.4660067558288574,1.0,2.4660067558288574,19.0,0.0,0.008964616805315018,371.82684326171875,0.15000000596046448,48.259342193603516
1750,30.895893096923828,-91.63384246826172,10622.0341796875,6.459555625915527,0.1987060010433197,151.0,2.4659950733184814,1.0,2.4659950733184814,19.0,0.0,0.008947542868554592,384.6211242675781,0.15000000596046448,49.91967010498047
1751,30.896371841430664,-91.6312026977539,10624.9833984375,6.476113796234131,0.1733332723379135,151.0,2.4659833908081055,1.0,2.4659833908081055,19.0,0.0,0.00893063098192215,396.8000183105469,0.15000000596046448,51.500118255615234
1752,30.896848678588867,-91.6285629272461,10627.93359375,6.492546558380127,0.14935049414634705,151.0,2.4659714698791504,1.0,2.4659714698791504,19.0,0.0,0.00891388300806284,408.311767578125,0.15000000596046448,52.99395751953125
1753,30.89732551574707,-91.62592315673828,10630.8828125,6.508851528167725,0.12685970962047577,151.0,2.4659597873687744,1.0,2.4659597873687744,19.0,0.0,0.008897297084331512,419.1073303222656,0.15000000596046448,54.39483642578125
1754,30.897802352905273,-91.62327575683594,10633.8330078125,6.525027751922607,0.1059565544128418,151.0,2.4659481048583984,1.0,2.4659481048583984,19.0,0.0,0.008880876936018467,429.1408386230469,0.15000000596046448,55.69679260253906
1755,30.89828109741211,-91.62063598632812,10636.7822265625,6.541072845458984,0.08672995865345001,151.0,2.4659364223480225,1.0,2.4659364223480225,19.0,0.0,0.008864621631801128,438.36962890625,0.15000000596046448,56.89429473876953
1756,30.898757934570312,-91.61799621582031,10639.732421875,6.556985855102539,0.06926168501377106,151.0,2.4659247398376465,1.0,2.4659247398376465,19.0,0.0,0.008848533034324646,446.75439453125,0.15000000596046448,57.98224639892578
1757,30.899234771728516,-91.61534881591797,10642.681640625,6.572764873504639,0.053626034408807755,151.0,2.4659130573272705,1.0,2.4659130573272705,19.0,0.0,0.00883261114358902,454.2594909667969,0.15000000596046448,58.95602035522461
1758,30.89971351623535,-91.61270904541016,10645.6318359375,6.588407516479492,0.03988949954509735,151.0,2.4659013748168945,1.0,2.4659013748168945,19.0,0.0,0.008816857822239399,460.85302734375,0.15000000596046448,59.81147766113281
1759,30.900190353393555,-91.61006927490234,10648.5810546875,6.603913307189941,0.028110485523939133,151.0,2.4658896923065186,1.0,2.4658896923065186,19.0,0.0,0.008801273070275784,466.5069580078125,0.15000000596046448,60.54498291015625
1760,30.900667190551758,-91.60742950439453,10651.53125,6.619279384613037,0.018339082598686218,151.0,2.4658777713775635,1.0,2.4658777713775635,19.0,0.0,0.008785859681665897,471.1972351074219,0.15000000596046448,61.153411865234375
1761,30.901145935058594,-91.60478210449219,10654.48046875,6.634504795074463,0.010616830550134182,151.0,2.4658660888671875,1.0,2.4658660888671875,19.0,0.0,0.008770615793764591,474.9039306640625,0.15000000596046448,61.634185791015625
1762,30.901622772216797,-91.60214233398438,10657.4306640625,6.649588108062744,0.0007056634640321136,152.0,2.4658544063568115,1.0,2.4658544063568115,19.0,0.0,0.008755544200539589,479.6612854003906,0.15000000596046448,62.251312255859375
1763,30.902099609375,-91.59950256347656,10660.3798828125,6.664526462554932,3.660537913674489e-05,152.0,2.4658427238464355,1.0,2.4658427238464355,19.0,0.0,0.008740645833313465,479.982421875,0.15000000596046448,62.292694091796875
1764,30.90255355834961,-91.59697723388672,10660.6337890625,6.679319381713867,0.0014944573631510139,152.0,2.351719856262207,1.0,2.351719856262207,19.0,0.0,0.008726612664759159,479.28265380859375,0.15000000596046448,59.323081970214844
1765,30.90300750732422,-91.5944595336914,10660.8876953125,6.693275451660156,0.004860770422965288,152.0,2.3518502712249756,1.0,2.3518502712249756,19.0,0.0,0.008712737821042538,477.6668395996094,0.15000000596046448,59.12636184692383
1766,30.903459548950195,-91.5919418334961,10661.1416015625,6.707096576690674,0.010143408551812172,152.0,2.351980686187744,1.0,2.351980686187744,19.0,0.0,0.008699022233486176,475.13116455078125,0.15000000596046448,58.81575393676758
1767,30.903913497924805,-91.58941650390625,10661.396484375,6.720781326293945,0.017322245985269547,152.0,2.3521111011505127,1.0,2.3521111011505127,19.0,0.0,0.008685464970767498,471.6853332519531,0.15000000596046448,58.39243698120117
1768,30.904367446899414,-91.58689880371094,10661.650390625,6.734327793121338,0.026369810104370117,152.0,2.3522415161132812,1.0,2.3522415161132812,19.0,0.0,0.008672068826854229,467.3424987792969,0.15000000596046448,57.85802459716797
1769,30.90481948852539,-91.58438110351562,10661.904296875,6.747735500335693,0.03725138679146767,152.0,2.352372169494629,1.0,2.352372169494629,19.0,0.0,0.008658833801746368,462.11932373046875,0.15000000596046448,57.21455764770508
1770,30.9052734375,-91.58186340332031,10662.158203125,6.761002063751221,0.049925148487091064,152.0,2.3525025844573975,1.0,2.3525025844573975,19.0,0.0,0.008645759895443916,456.0359191894531,0.15000000596046448,56.464508056640625
1771,30.90572738647461,-91.57933807373047,10662.412109375,6.7741265296936035,0.06434232741594315,152.0,2.352632999420166,1.0,2.352632999420166,19.0,0.0,0.008632848039269447,449.1156921386719,0.15000000596046448,55.610755920410156
1772,30.906179428100586,-91.57682037353516,10662.666015625,6.787107467651367,0.08044737577438354,152.0,2.3527634143829346,1.0,2.3527634143829346,19.0,0.0,0.008620101027190685,441.38525390625,0.15000000596046448,54.656585693359375
1773,30.906633377075195,-91.57430267333984,10662.919921875,6.799942970275879,0.0981782004237175,152.0,2.3528940677642822,1.0,2.3528940677642822,19.0,0.0,0.008607516996562481,432.87445068359375,0.15000000596046448,53.60567092895508
1774,30.907087326049805,-91.57177734375,10663.173828125,6.812632083892822,0.11746639758348465,152.0,2.353024482727051,1.0,2.353024482727051,19.0,0.0,0.008595097810029984,423.6161193847656,0.15000000596046448,52.46206283569336
1775,30.90753936767578,-91.56925964355469,10663.427734375,6.825173377990723,0.13823750615119934,152.0,2.3531551361083984,1.0,2.3531551361083984,19.0,0.0,0.008582844398915768,413.64599609375,0.15000000596046448,51.230167388916016
1776,30.90799331665039,-91.56674194335938,10663.681640625,6.837564945220947,0.3528267741203308,153.0,2.353285789489746,1.0,2.353285789489746,19.0,0.0,0.008570757694542408,310.6431579589844,0.15000000596046448,38.475372314453125
1777,30.908447265625,-91.56421661376953,10663.935546875,6.84980583190918,0.38284236192703247,153.0,2.3534162044525146,1.0,2.3534162044525146,19.0,0.0,0.00855883676558733,296.23565673828125,0.15000000596046448,36.69293975830078
1778,30.908899307250977,-91.56169891357422,10664.1904296875,6.861894607543945,0.4133135676383972,153.0,2.3535468578338623,1.0,2.3535468578338623,19.0,0.0,0.008547085337340832,281.6094970703125,0.15000000596046448,34.883216857910156
1779,30.909353256225586,-91.5591812133789,10664.4443359375,6.873829364776611,0.44412243366241455,153.0,2.35367751121521,1.0,2.35367751121521,19.0,0.0,0.008535501547157764,266.82122802734375,0.15000000596046448,33.05321502685547
1780,30.909807205200195,-91.5566635131836,10664.6982421875,6.885609149932861,0.47514960169792175,153.0,2.3538081645965576,1.0,2.3538081645965576,19.0,0.0,0.008524086326360703,251.92819213867188,0.15000000596046448,31.210033416748047
1781,30.910259246826172,-91.55413818359375,10664.9521484375,6.897232532501221,0.5062748193740845,153.0,2.3539388179779053,1.0,2.3539388179779053,19.0,0.0,0.00851284246891737,236.98809814453125,0.15000000596046448,29.360815048217773
1782,30.91071319580078,-91.55162048339844,10665.2060546875,6.908698081970215,0.5373774170875549,153.0,2.354069471359253,1.0,2.354069471359253,19.0,0.0,0.008501768112182617,222.05885314941406,0.15000000596046448,27.512733459472656
1783,30.91116714477539,-91.54910278320312,10665.4599609375,6.920004367828369,0.5683367848396301,153.0,2.3542001247406006,1.0,2.3542001247406006,19.0,0.0,0.008490866050124168,207.19833374023438,0.15000000596046448,25.67296600341797
1784,30.911619186401367,-91.54657745361328,10665.7138671875,6.931150436401367,0.5990329384803772,153.0,2.3543307781219482,1.0,2.3543307781219482,19.0,0.0,0.008480135351419449,192.46420288085938,0.15000000596046448,23.848651885986328
1785,30.912073135375977,-91.54405975341797,10665.9677734375,6.942133903503418,0.6293467283248901,153.0,2.354461431503296,1.0,2.354461431503296,19.0,0.0,0.008469577878713608,177.91357421875,0.15000000596046448,22.046876907348633
1786,30.912527084350586,-91.54154205322266,10666.2216796875,6.9529547691345215,0.6591604948043823,153.0,2.3545920848846436,1.0,2.3545920848846436,19.0,0.0,0.008459193632006645,163.60296630859375,0.15000000596046448,20.27464485168457
1787,30.912979125976562,-91.53901672363281,10666.4755859375,6.963610649108887,0.6883585453033447,153.0,2.3547229766845703,1.0,2.3547229766845703,19.0,0.0,0.008448983542621136,149.587890625,0.15000000596046448,18.538843154907227
1788,30.913433074951172,-91.5364990234375,10666.73046875,6.974100589752197,0.7168275713920593,153.0,2.354853630065918,1.0,2.354853630065918,19.0,0.0,0.00843894761055708,135.9227752685547,0.15000000596046448,16.846223831176758
1789,30.91388702392578,-91.53398132324219,10666.984375,6.984423637390137,0.4968208074569702,154.0,2.3549845218658447,1.0,2.3549845218658447,19.0,0.0,0.008429087698459625,241.52601623535156,0.15000000596046448,29.936317443847656
1790,30.914339065551758,-91.53146362304688,10667.23828125,6.994577884674072,0.4656965732574463,154.0,2.3551151752471924,1.0,2.3551151752471924,19.0,0.0,0.008419403806328773,256.46563720703125,0.15000000596046448,31.789796829223633
1791,30.914793014526367,-91.52893829345703,10667.4921875,7.0045623779296875,0.4347037374973297,154.0,2.355246067047119,1.0,2.355246067047119,19.0,0.0,0.008409896865487099,271.3421936035156,0.15000000596046448,33.63566589355469
1792,30.915246963500977,-91.52642059326172,10667.74609375,7.014376163482666,0.4039626121520996,154.0,2.355376720428467,1.0,2.355376720428467,19.0,0.0,0.008400567807257175,286.0979309082031,0.15000000596046448,35.46676254272461
1793,30.915700912475586,-91.5239028930664,10668.0,7.024017333984375,0.3735925555229187,154.0,2.3555076122283936,1.0,2.3555076122283936,19.0,0.0,0.00839141570031643,300.6755676269531,0.15000000596046448,37.275978088378906
1794,30.916149139404297,-91.52140045166016,10668.0,7.033484935760498,0.3437115252017975,154.0,2.3392646312713623,1.0,2.3392646312713623,19.0,0.0,0.008382505737245083,315.0184631347656,0.15000000596046448,38.784820556640625
1795,30.916597366333008,-91.51889038085938,10668.0,7.042712688446045,0.3146367371082306,154.0,2.339118242263794,1.0,2.339118242263794,19.0,0.0,0.008373773656785488,328.974365234375,0.15000000596046448,40.50052261352539
1796,30.91704559326172,-91.51638793945312,10668.0,7.051765441894531,0.28627339005470276,154.0,2.3389718532562256,1.0,2.3389718532562256,19.0,0.0,0.00836522039026022,342.5887756347656,0.15000000596046448,42.173973083496094
1797,30.91749382019043,-91.51388549804688,10668.0,7.060642242431641,0.2587299644947052,154.0,2.3388254642486572,1.0,2.3388254642486572,19.0,0.0,0.008356845006346703,355.80963134765625,0.15000000596046448,43.798770904541016
1798,30.91794204711914,-91.51138305664062,10668.0,7.069342613220215,0.23211166262626648,154.0,2.338679313659668,1.0,2.338679313659668,19.0,0.0,0.008348649367690086,368.5863952636719,0.15000000596046448,45.36870193481445
1799,30.91839027404785,-91.50888061523438,10668.0,7.077865123748779,0.2065202295780182,154.0,2.3385329246520996,1.0,2.3385329246520996,19.0,0.0,0.008340634405612946,380.87030029296875,0.15000000596046448,46.87777328491211
1800,30.918838500976562,-91.50637817382812,10668.0,7.086208343505859,0.1820533722639084,154.0,2.3383865356445312,1.0,2.3383865356445312,19.0,0.0,0.008332799188792706,392.6143798828125,0.15000000596046448,48.320220947265625
1801,30.919286727905273,-91.50387573242188,10668.0,7.094371795654297,0.1588044911623001,154.0,2.338240146636963,1.0,2.338240146636963,19.0,0.0,0.008325144648551941,403.7738342285156,0.15000000596046448,49.6905403137207
1802,30.919734954833984,-91.50137329101562,10668.0,7.102354049682617,0.13686230778694153,154.0,1.107518196105957,1.0,1.107518196105957,9.0,0.0,0.008317671716213226,414.30609130859375,0.0,50.98350524902344
1803,30.920183181762695,-91.49887084960938,10668.0,7.110154628753662,0.9961472153663635,155.0,0.22755901515483856,0.20548036694526672,1.107448935508728,9.0,3.806321382522583,0.008310380391776562,1.8493233919143677,0.0,0.22755901515483856
1804,30.920631408691406,-91.4963607788086,10668.0,7.117772102355957,0.9913691878318787,155.0,0.5097378492355347,0.3766171932220459,1.3534640073776245,11.0,1.62929105758667,0.008303270675241947,4.142789363861084,0.15000000596046448,0.5097378492355347
1805,30.92108154296875,-91.49385833740234,10668.0,7.1252055168151855,0.9847124218940735,155.0,0.9028319716453552,0.6670945286750793,1.3533793687820435,11.0,0.49119094014167786,0.008296344429254532,7.338039875030518,0.15000000596046448,0.9028319716453552
1806,30.92152976989746,-91.4913558959961,10668.0,7.132453918457031,0.9762027263641357,155.0,1.3532947301864624,1.0,1.3532947301864624,11.0,0.0,0.008289601653814316,11.422689437866211,0.15000000596046448,1.4052969217300415
1807,30.921977996826172,-91.48885345458984,10668.0,7.139516830444336,0.9658730030059814,155.0,1.3532100915908813,1.0,1.3532100915908813,11.0,0.0,0.008283041417598724,16.38095474243164,0.15000000596046448,2.0151703357696533
1808,30.922426223754883,-91.4863510131836,10668.0,7.146392822265625,0.9537630677223206,155.0,1.3531254529953003,1.0,1.3531254529953003,11.0,0.0,0.008276665583252907,22.1937198638916,0.15000000596046448,2.7300806045532227
1809,30.922874450683594,-91.48384857177734,10668.0,7.15308141708374,0.9399195909500122,155.0,1.3530408143997192,1.0,1.3530408143997192,11.0,0.0,0.008270474150776863,28.838605880737305,0.15000000596046448,3.547255516052246
1810,30.923322677612305,-91.4813461303711,10668.0,7.159581661224365,0.9243956804275513,155.0,1.3529561758041382,1.0,1.3529561758041382,11.0,0.0,0.008264467120170593,36.290061950683594,0.15000000596046448,4.4635329246521
1811,30.923770904541016,-91.47884368896484,10668.0,7.165892601013184,0.9072511196136475,155.0,1.3528716564178467,1.0,1.3528716564178467,11.0,0.0,0.008258645422756672,44.51946258544922,0.15000000596046448,5.475374221801758
1812,30.924219131469727,-91.4763412475586,10668.0,7.172013282775879,0.8885515928268433,155.0,1.3527870178222656,1.0,1.3527870178222656,11.0,0.0,0.008253009058535099,53.49522399902344,0.15000000596046448,6.578876972198486
1813,30.924667358398438,-91.47383880615234,10668.0,7.177943706512451,0.868368923664093,155.0,1.3527023792266846,1.0,1.3527023792266846,11.0,0.0,0.008247558027505875,63.18291473388672,0.15000000596046448,7.769789218902588
1814,30.92511558532715,-91.47132873535156,10668.0,7.183681964874268,0.8467804193496704,155.0,1.352617859840393,1.0,1.352617859840393,11.0,0.0,0.008242293260991573,73.54539489746094,0.15000000596046448,9.04352855682373
1815,30.92556381225586,-91.46882629394531,10668.0,7.189228057861328,0.8238688111305237,155.0,1.3525333404541016,1.0,1.3525333404541016,11.0,0.0,0.00823721569031477,84.54296112060547,0.15000000596046448,10.395197868347168
1816,30.92601203918457,-91.46632385253906,10668.0,7.194581031799316,0.799721896648407,155.0,1.3524487018585205,1.0,1.3524487018585205,11.0,0.0,0.00823232438415289,96.13349914550781,0.15000000596046448,11.819602966308594
1817,30.926462173461914,-91.46382141113281,10668.0,7.199740409851074,0.17393562197685242,156.0,1.352364182472229,1.0,1.352364182472229,11.0,0.0,0.008227620273828506,396.5108947753906,0.15000000596046448,48.747920989990234
